Text,Topics
" Textual AmendmentsF85Words in s. 29I(2)(a) repealed (8.5.2008) by Criminal Justice and Immigration Act 2008 (c. 4), ss. 74, 149, 153(1)(j), Sch. 16 para. 13(2)(a), Sch. 28 Pt. 5F86S. 29I(2)(b) repealed (8.5.2008) by Criminal Justice and Immigration Act 2008 (c. 4), ss. 74, 149, 153(1)(j), Sch. 16 para. 13(2)(b), Sch. 28 Pt. 5F87S. 29I(4) repealed (8.5.2008) by Criminal Justice and Immigration Act 2008 (c. 4), ss. 74, 149, 153(1)(j), Sch. 16 para. 13(3), Sch. 28 Pt. 529JProtection of freedom of expressionE+WNothing in this Part shall be read or given effect in a way which prohibits or restricts discussion, criticism or expressions of antipathy, dislike, ridicule, insult or abuse of particular religions or the beliefs or practices of their adherents, or of any other belief system or the beliefs or practices of its adherents, or proselytising or urging adherents of a different religion or belief system to cease practising their religion or belief system.","['0.060*""sch"" + 0.034*""criminal"" + 0.034*""system"" + 0.034*""adherents"" + 0.034*""justice""']"
" [F8829JAProtection of freedom of expression (sexual orientation)E+W[F89(1)]In this Part, for the avoidance of doubt, the discussion or criticism of sexual conduct or practices or the urging of persons to refrain from or modify such conduct or practices shall not be taken of itself to be threatening or intended to stir up hatred.]","['0.067*""practices"" + 0.067*""sexual"" + 0.067*""conduct"" + 0.044*""shall"" + 0.044*""criticism""']"
" [F90(2)In this Part, for the avoidance of doubt, any discussion or criticism of marriage which concerns the sex of the parties to marriage shall not be taken of itself to be threatening or intended to stir up hatred.]","['0.097*""marriage"" + 0.065*""hatred"" + 0.065*""taken"" + 0.065*""discussion"" + 0.065*""shall""']"
" Textual AmendmentsF88S. 29JA inserted (8.5.2008) by Criminal Justice and Immigration Act 2008 (c. 4), ss. 74, 153(1)(j), Sch. 16 para. 14F89S. 29JA(1): s. 29JA renumbered as s. 29JA(1) (13.3.2014) by Marriage (Same Sex Couples) Act 2013 (c. 30), s. 21(3), Sch. 7 para. 28(2); S.I. 2014/93, art. 3(k)(ii)F90S. 29JA(2) inserted (13.3.2014) by Marriage (Same Sex Couples) Act 2013 (c. 30), s. 21(3), Sch. 7 para. 28(3); S.I. 2014/93, art. 3(k)(ii)Supplementary provisionsE+W29KSavings for reports of parliamentary or judicial proceedingsE+W(1)Nothing in this Part applies to a fair and accurate report of proceedings in Parliament [F91, in the Scottish Parliament or in the National Assembly for Wales].","['0.050*""act"" + 0.050*""para"" + 0.050*""sch"" + 0.038*""sex"" + 0.037*""inserted""']"
" (2)Nothing in this Part applies to a fair and accurate report of proceedings publicly heard before a court or tribunal exercising judicial authority where the report is published contemporaneously with the proceedings or, if it is not reasonably practicable or would be unlawful to publish a report of them contemporaneously, as soon as publication is reasonably practicable and lawful.","['0.074*""report"" + 0.056*""practicable"" + 0.056*""reasonably"" + 0.056*""contemporaneously"" + 0.056*""proceedings""']"
" Textual AmendmentsF91Words in s. 29K(1) substituted (8.5.2008) by Criminal Justice and Immigration Act 2008 (c. 4), ss. 74, 153(1)(j), Sch. 16 para. 1529LProcedure and punishmentE+W(1)No proceedings for an offence under this Part may be instituted F92... except by or with the consent of the Attorney General.","['0.053*""substituted"" + 0.053*""ss"" + 0.053*""criminal"" + 0.053*""justice"" + 0.053*""j""']"
" (2)For the purposes of the rules F92... against charging more than one offence in the same count or information, each of sections 29B to 29G creates one offence.","['0.150*""offence"" + 0.150*""one"" + 0.100*""rules"" + 0.100*""charging"" + 0.100*""sections""']"
 (3)A person guilty of an offence under this Part is liable—,"['0.250*""offence"" + 0.250*""part"" + 0.250*""person"" + 0.250*""guilty""']"
 [F94(4)In subsection (3)(b) the reference to 12 months shall be read as a reference to 6 months in relation to an offence committed before [F952 May 2022].],"['0.136*""months"" + 0.136*""reference"" + 0.091*""may"" + 0.091*""subsection"" + 0.091*""committed""']"
" Textual AmendmentsF92Words in s. 29L(1)(2) repealed (8.5.2008) by Criminal Justice and Immigration Act 2008 (c. 4), ss. 74, 149, 153(1)(j), Sch. 16 para. 16(2), Sch. 28 Pt. 5F93Words in s. 29L(3)(b) substituted (8.5.2008) by Criminal Justice and Immigration Act 2008 (c. 4), ss. 74, 153(1)(j), Sch. 16 para. 16(3)F94S. 29L(4) inserted (8.5.2008) by Criminal Justice and Immigration Act 2008 (c. 4), ss. 74, 153(1)(j), Sch. 16 para. 16(4)F95Words in s. 29L(4) substituted (28.4.2022) by The Criminal Justice Act 2003 (Commencement No. 33) and Sentencing Act 2020 (Commencement No. 2) Regulations 2022 (S.I. 2022/500), regs. 1(2), 5(1), Sch. Pt. 129MOffences by corporationsE+W(1)Where a body corporate is guilty of an offence under this Part and it is shown that the offence was committed with the consent or connivance of a director, manager, secretary or other similar officer of the body, or a person purporting to act in any such capacity, he as well as the body corporate is guilty of the offence and liable to be proceeded against and punished accordingly.","['0.062*""act"" + 0.054*""sch"" + 0.045*""criminal"" + 0.045*""justice"" + 0.036*""j""']"
" (2)Where the affairs of a body corporate are managed by its members, subsection (1) applies in relation to the acts and defaults of a member in connection with his functions of management as it applies to a director.","['0.097*""applies"" + 0.065*""director"" + 0.065*""body"" + 0.065*""affairs"" + 0.065*""corporate""']"
 29NInterpretationE+WIn this Part—,[]
" “distribute”, and related expressions, shall be construed in accordance with section 29C(2) (written material) and section 29E(2) (recordings);","['0.143*""section"" + 0.095*""material"" + 0.095*""shall"" + 0.095*""accordance"" + 0.095*""distribute""']"
" “dwelling” means any structure or part of a structure occupied as a person's home or other living accommodation (whether the occupation is separate or shared with others) but does not include any part not so occupied, and for this purpose “structure” includes a tent, caravan, vehicle, vessel or other temporary or movable structure;","['0.098*""structure"" + 0.059*""occupied"" + 0.059*""part"" + 0.039*""home"" + 0.039*""dwelling""']"
 [F96“hatred on the grounds of sexual orientation” has the meaning given by section 29AB;],"['0.143*""orientation"" + 0.143*""hatred"" + 0.143*""section"" + 0.143*""meaning"" + 0.143*""sexual""']"
 “programme” means any item which is included in a programme service;,"['0.273*""programme"" + 0.182*""item"" + 0.182*""included"" + 0.182*""service"" + 0.182*""means""']"
 “programme service” has the same meaning as in the Broadcasting Act 1990;,"['0.200*""act"" + 0.200*""broadcasting"" + 0.200*""meaning"" + 0.200*""programme"" + 0.200*""service""']"
" “publish”, and related expressions, in relation to written material, shall be construed in accordance with section 29C(2);","['0.100*""related"" + 0.100*""expressions"" + 0.100*""material"" + 0.100*""section"" + 0.100*""written""']"
 “religious hatred” has the meaning given by section 29A;,"['0.200*""given"" + 0.200*""hatred"" + 0.200*""meaning"" + 0.200*""religious"" + 0.200*""section""']"
" “recording” has the meaning given by section 29E(2), and “play” and “show”, and related expressions, in relation to a recording, shall be construed in accordance with that provision;","['0.111*""recording"" + 0.074*""show"" + 0.074*""play"" + 0.074*""given"" + 0.074*""expressions""']"
 “written material” includes any sign or other visible representation.],"['0.167*""material"" + 0.167*""sign"" + 0.167*""includes"" + 0.167*""written"" + 0.167*""visible""']"
" Textual AmendmentsF96S. 29N: definition of ""hatred on the grounds of sexual orientation"" inserted (23.3.2010) by Criminal Justice and Immigration Act 2008 (c. 4), ss. 74, 153(7), Sch. 16 para. 17; S.I. 2010/712, art. 2(d)Part IVE+W30–37. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . F97E+WTextual AmendmentsF97Ss. 30–37 repealed with saving by Football Supporters Act 1989 (c. 37, SIF 45A), s. 27(5); Subject to amendment (27.9.1999) (E.W.) by 1999 c. 21, ss. 6(1), 6(2)(a)(b), 7(1), 8(1)(2)(4)(5); Subject to amendment (1.4.2001) by 1999 c. 22, ss. 90, 106, 108, Sch. 13 para. 134, Sch. 15 Pt. V(7); S.I. 2001/916, art. 2 (with transitional provisions and savings in Sch. 2 para. 2); Subject to amendment (25.8.2000) by 2000 c. 6, ss. 165(1), 168(1), Sch. 9 para. 101; Subject to amendment (28.8.2000) by 2000 c. 25, s. 1(2)(3), Sch. 2 paras. 3-7, Sch. 3; S.I. 2000/2125, art. 2Part VU.K. Miscellaneous and General38 Contamination of or interference with goods with intention of causing public alarm or anxiety, etc.E+W+N.I.(1)It is an offence for a person, with the intention—","['0.078*""sch"" + 0.049*""para"" + 0.049*""ss"" + 0.049*""subject"" + 0.049*""amendment""']"
" to contaminate or interfere with goods, or make it appear that goods have been contaminated or interfered with, or to place goods which have been contaminated or interfered with, or which appear to have been contaminated or interfered with, in a place where goods of that description are consumed, used, sold or otherwise supplied.","['0.135*""goods"" + 0.108*""contaminated"" + 0.108*""interfered"" + 0.081*""appear"" + 0.081*""place""']"
" (2)It is also an offence for a person, with any such intention as is mentioned in paragraph (a), (c)or (d) of subsection (1), to threaten that he or another will do, or to claim that he or another has done, any of the acts mentioned in that subsection.","['0.103*""subsection"" + 0.103*""another"" + 0.103*""mentioned"" + 0.069*""acts"" + 0.069*""done""']"
 (3)It is an offence for a person to be in possession of any of the following articles with a view to the commission of an offence under subsection (1)—,"['0.176*""offence"" + 0.118*""commission"" + 0.118*""person"" + 0.118*""possession"" + 0.118*""following""']"
 (4)A person guilty of an offence under this section is liable—,"['0.250*""offence"" + 0.250*""guilty"" + 0.250*""person"" + 0.250*""section""']"
 (5)In this section “goods” includes substances whether natural or manufactured and whether or not incorporated in or mixed with other goods.,"['0.150*""goods"" + 0.150*""whether"" + 0.100*""substances"" + 0.100*""section"" + 0.100*""includes""']"
" (6)The reference in subsection (2) to a person claiming that certain acts have been committed does not include a person who in good faith reports or warns that such acts have been, or appear to have been, committed.","['0.103*""committed"" + 0.103*""person"" + 0.103*""acts"" + 0.069*""subsection"" + 0.069*""reports""']"
" F9839. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .E+W+STextual AmendmentsF98S. 39 repealed (3.11.1994) by 1994 c. 33, ss. 168(3), 172(4), Sch. 1140 Amendments, repeals and savings.E+W+S(1)Schedule 1, which amends the M12Sporting Events (Control of Alcohol etc.) Act 1985 and Part V of the M13Criminal Justice (Scotland) Act 1980, shall have effect.","['0.081*""act"" + 0.054*""control"" + 0.054*""ss"" + 0.054*""repealed"" + 0.054*""amends""']"
" (2)Schedule 2, which contains miscellaneous and consequential amendments, shall have effect.","['0.143*""miscellaneous"" + 0.143*""shall"" + 0.143*""consequential"" + 0.143*""schedule"" + 0.143*""amendments""']"
 (3)The enactments mentioned in Schedule 3 (which include enactments related to the subject matter of this Act but already obsolete or unnecessary) are repealed to the extent specified in column 3.,"['0.097*""enactments"" + 0.065*""mentioned"" + 0.065*""matter"" + 0.065*""obsolete"" + 0.065*""specified""']"
 (4)Nothing in this Act affects the common law powers in England and Wales to deal with or prevent a breach of the peace.,"['0.083*""act"" + 0.083*""law"" + 0.083*""common"" + 0.083*""nothing"" + 0.083*""wales""']"
" (5)As respects Scotland, nothing in this Act affects any power of a constable under any rule of law.","['0.111*""nothing"" + 0.111*""scotland"" + 0.111*""law"" + 0.111*""respects"" + 0.111*""rule""']"
" Marginal CitationsM121985 c. 57. M131980 c. 62. 41 Commencement. E+W+N.I.(1)This Act shall come into force on such day as the Secretary of State may appoint by order made by statutory instrument, and different days may be appointed for different provisions or different purposes.","['0.093*""different"" + 0.070*""may"" + 0.047*""day"" + 0.047*""days"" + 0.047*""secretary""']"
 (2)Nothing in a provision of this Act applies in relation to an offence committed or act done before the provision comes into force.,"['0.136*""act"" + 0.136*""provision"" + 0.091*""force"" + 0.091*""offence"" + 0.091*""comes""']"
" (3)Where a provision of this Act comes into force for certain purposes only, the references in subsection (2) to the provision are references to it so far as it relates to those purposes.","['0.130*""references"" + 0.130*""provision"" + 0.130*""purposes"" + 0.087*""far"" + 0.087*""comes""']"
" Modifications etc. (not altering text)C3Power of appointment conferred by s. 41 partly exercised: S.I. 1986/2041, 1987/198, 85242 ExtentU.K.(1)The provisions of this Act extend to England and Wales except so far as they—","['0.067*""appointment"" + 0.067*""modifications"" + 0.067*""extend"" + 0.067*""except"" + 0.067*""text""']"
 (2)The following provisions of this Act extend to Scotland—,"['0.250*""provisions"" + 0.250*""act"" + 0.250*""following"" + 0.250*""extend""']"
" in Part I, section 9(2) except paragraph (a);","['0.250*""except"" + 0.250*""paragraph"" + 0.250*""part"" + 0.250*""section""']"
" in Part II, sections 12 and 14 to 16;","['0.333*""ii"" + 0.333*""sections"" + 0.333*""part""']"
 Part III;,"['0.500*""iii"" + 0.500*""part""']"
" Part V, except sections 38, F99. . ., 40(4), subsections (1) and (3) of this section and any provision amending or repealing an enactment which does not extend to Scotland.","['0.083*""amending"" + 0.083*""provision"" + 0.083*""part"" + 0.083*""section"" + 0.083*""sections""']"
 (3)The following provisions of this Act extend to Northern Ireland—,"['0.200*""following"" + 0.200*""provisions"" + 0.200*""act"" + 0.200*""extend"" + 0.200*""northern""']"
" sections 38, 41, this subsection, [F100and section 43].","['0.333*""section"" + 0.333*""subsection"" + 0.333*""sections""']"
" Textual AmendmentsF99Word in s. 42(2) repealed (3.11.1994) by 1994 c. 33, s. 168(3), 172(2), Sch. 11F100Words substituted by S.I. 1987/463 (N.I. 7), art. 28(1), Sch. 1 para. 643 Short title.E+W+N.I.This Act may be cited as the Public Order Act 1986.","['0.115*""sch"" + 0.115*""act"" + 0.077*""art"" + 0.077*""para"" + 0.077*""short""']"
 SCHEDULESSection 40 (1).SCHEDULE 1U.K. Sporting EventsPart IU.K. England and Wales IntroductionU.K.1U.K.The M14Sporting Events (Control of Alcohol etc.) Act 1985 shall be amended as mentioned in this Part.Marginal CitationsM141985 c. 57.  VehiclesU.K.2U.K.The following shall be inserted after section 1 (offences in connection with alcohol on coaches and trains)—“1A Alcohol on certain other vehicles.(1)This section applies to a motor vehicle which—,"['0.074*""alcohol"" + 0.056*""shall"" + 0.056*""section"" + 0.037*""trains"" + 0.037*""vehicle""']"
 (2)A person who knowingly causes or permits intoxicating liquor to be carried on a motor vehicle to which this section applies is guilty of an offence—,"['0.083*""permits"" + 0.083*""carried"" + 0.083*""causes"" + 0.083*""liquor"" + 0.083*""intoxicating""']"
 (3)A person who has intoxicating liquor in his possession while on a motor vehicle to which this section applies is guilty of an offence.,"['0.100*""person"" + 0.100*""motor"" + 0.100*""vehicle"" + 0.100*""liquor"" + 0.100*""intoxicating""']"
 (4)A person who is drunk on a motor vehicle to which this section applies is guilty of an offence.,"['0.125*""applies"" + 0.125*""guilty"" + 0.125*""drunk"" + 0.125*""offence"" + 0.125*""section""']"
 (5)In this section—,[]
" “keeper”, in relation to a vehicle, means the person having the duty to take out a licence for it under section 1(1) of the Vehicles (Excise) Act 1971,","['0.083*""keeper"" + 0.083*""person"" + 0.083*""duty"" + 0.083*""section"" + 0.083*""relation""']"
" “motor vehicle” means a mechanically propelled vehicle intended or adapted for use on roads, and","['0.158*""vehicle"" + 0.105*""propelled"" + 0.105*""intended"" + 0.105*""roads"" + 0.105*""adapted""']"
 “public service vehicle” has the same meaning as in the Public Passenger Vehicles Act 1981.”.,"['0.200*""public"" + 0.133*""vehicle"" + 0.133*""act"" + 0.133*""meaning"" + 0.133*""passenger""']"
" Fireworks etc.U.K.3U.K.The following shall be inserted after section 2 (offences in connection with alcohol, containers etc. at sports grounds)—“2A Fireworks etc.(1)A person is guilty of an offence if he has an article or substance to which this section applies in his possession—","['0.077*""etc"" + 0.077*""fireworks"" + 0.077*""section"" + 0.051*""person"" + 0.051*""alcohol""']"
 (2)It is a defence for the accused to prove that he had possession with lawful authority.,"['0.167*""defence"" + 0.167*""authority"" + 0.167*""lawful"" + 0.167*""prove"" + 0.167*""possession""']"
" (3)This section applies to any article or substance whose main purpose is the emission of a flare for purposes of illuminating or signalling (as opposed to igniting or heating) or the emission of smoke or a visible gas; and in particular it applies to distress flares, fog signals, and pellets and capsules intended to be used as fumigators or for testing pipes, but not to matches, cigarette lighters or heaters.","['0.043*""emission"" + 0.043*""applies"" + 0.029*""section"" + 0.029*""main"" + 0.029*""heating""']"
 (4)This section also applies to any article which is a firework.”.,"['0.250*""also"" + 0.250*""article"" + 0.250*""section"" + 0.250*""applies""']"
" Licensing etc.U.K.4U.K.F101. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .Textual AmendmentsF101Sch. 1 para. 4 repealed (24.11.2005) by Licensing Act 2003 (c. 17), ss. 1{4}, 201(2), {Sch. 7} (with ss. 2(3), 15(2), 195); S.I. 2005/3068, art. 2(2) (with art. 4) SupplementaryU.K.5U.K.F102. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .Textual AmendmentsF102Sch. 1 para. 5 repealed (24.11.2005) by Licensing Act 2003 (c. 17), ss. 1{4}, 201(2), {Sch. 7} (with ss. 2(3), 15(2), 195); S.I. 2005/3068, art. 2(2) (with art. 4)6U.K.In section 7(3) (power to stop and search vehicles), after “public service vehicle (within the meaning of section 1 of this Act)” insert “or a motor vehicle to which section 1A of this Act applies”.7(1)Section 8 (penalties) shall be amended as follows.U.K.(2)In paragraph (a) after “1(2)” there shall be inserted “or 1A(2)”.(3)In paragraph (b) after “1(3)” there shall be inserted “, 1A(3)”, after “2(1)” there shall be inserted “, 2A(1)” and after “3(10)” there shall be inserted “, 5B(2), 5C(3), 5D(2)”.(4)In paragraph (c) after “1(4)” there shall be inserted “, 1A(4)”.(5)F103. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .Textual AmendmentsF103Sch. 1 para. 7(5) repealed (24.11.2005) by Licensing Act 2003 (c. 17), ss. 1{4}, 201(2), {Sch. 7} (with ss. 2(3), 15(2), 195); S.I. 2005/3068, art. 2(2) (with art. 4) Minor amendmentU.K.8U.K.F104. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .Textual AmendmentsF104Sch. 1 para. 8 repealed (24.11.2005) by Licensing Act 2003 (c. 17), ss. 1{4}, 201(2), {Sch. 7} (with ss. 2(3), 15(2), 195); S.I. 2005/3068, art. 2(2) (with art. 4)Part IIU.K. Scotland IntroductionU.K.9U.K.Part V of the M15Criminal Justice (Scotland) Act 1980 (sporting events: control of alcohol etc.) shall be amended as mentioned in this Part.Marginal CitationsM151980 c. 62.  VehiclesU.K.10U.K.After section 70 there shall be inserted the following—“70A Alcohol on certain other vehicles.(1)This section applies to a motor vehicle which is not a public service vehicle but is adapted to carry more than 8 passengers and is being operated for the principal purpose of conveying two or more passengers for the whole or part of a journey to or from a designated sporting event.","['0.054*""art"" + 0.054*""shall"" + 0.054*""ss"" + 0.048*""act"" + 0.042*""section""']"
 (2)Any person in possession of alcohol on a vehicle to which this section applies shall be guilty of an offence and liable on summary conviction to imprisonment for a period not exceeding 60 days or a fine not exceeding level 3 on the standard scale or both.,"['0.073*""exceeding"" + 0.049*""offence"" + 0.049*""vehicle"" + 0.049*""days"" + 0.049*""scale""']"
 (3)Any person who is drunk on a vehicle to which this section applies shall be guilty of an offence and liable on summary conviction to a fine not exceeding level 2 on the standard scale.,"['0.063*""summary"" + 0.063*""applies"" + 0.063*""section"" + 0.063*""conviction"" + 0.063*""fine""']"
 (4)Any person who permits alcohol to be carried on a vehicle to which this section applies and—,"['0.143*""person"" + 0.143*""vehicle"" + 0.143*""section"" + 0.143*""alcohol"" + 0.143*""carried""']"
" shall, subject to section 71 of this Act, be guilty of an offence and liable on summary conviction to a fine not exceeding level 3 on the standard scale.”.","['0.077*""fine"" + 0.077*""subject"" + 0.077*""act"" + 0.077*""section"" + 0.077*""standard""']"
" 11U.K.In section 71 (defences in connection with carriage of alcohol) for “or 70” there shall be substituted “, 70 or 70A(4)”.12U.K.In section 75 (police powers of enforcement) for “or 70” there shall be substituted “, 70 or 70A”.13U.K.In section 77 (interpretation of Part V)—(a)the following definitions shall be inserted in the appropriate places alphabetically—““keeper”, in relation to a vehicle, means the person having the duty to take out a licence for it under section 1(1) of the Vehicles (Excise) Act 1971;","['0.078*""section"" + 0.062*""shall"" + 0.047*""substituted"" + 0.031*""appropriate"" + 0.031*""part""']"
 “motor vehicle” means a mechanically propelled vehicle intended or adapted for use on roads;”; and,"['0.158*""vehicle"" + 0.105*""use"" + 0.105*""propelled"" + 0.105*""roads"" + 0.105*""intended""']"
" (2)Any person who, while in possession of a controlled article or substance, attempts to enter the relevant area of a designated sports ground at any time during the period of a designated sporting event at the ground shall be guilty of an offence.","['0.075*""designated"" + 0.075*""ground"" + 0.050*""offence"" + 0.050*""relevant"" + 0.050*""shall""']"
 (3)A person guilty of an offence under subsection (1) or (2) above shall be liable on summary conviction to imprisonment for a period not exceeding 60 days or to a fine not exceeding level 3 on the standard scale or both.,"['0.091*""exceeding"" + 0.061*""imprisonment"" + 0.061*""liable"" + 0.061*""offence"" + 0.061*""shall""']"
 (4)It shall be a defence for a person charged with an offence under subsection (1) or (2) above to show that he had lawful authority to be in possession of the controlled article or substance.,"['0.077*""substance"" + 0.077*""lawful"" + 0.077*""show"" + 0.077*""authority"" + 0.077*""possession""']"
 (5)In subsections (1) and (2) above “controlled article or substance” means—,"['0.250*""controlled"" + 0.250*""subsections"" + 0.250*""substance"" + 0.250*""article""']"
 (2)In section 75 (police powers of enforcement) at the end of subparagraph (ii) of paragraph (e) there shall be inserted—“; or,"['0.100*""end"" + 0.100*""enforcement"" + 0.100*""subparagraph"" + 0.100*""section"" + 0.100*""e""']"
 (iii)a controlled article or substance as defined in section 72A(5) of this Act.”.,"['0.167*""defined"" + 0.167*""article"" + 0.167*""substance"" + 0.167*""iii"" + 0.167*""section""']"
" Section 40(2).SCHEDULE 2U.K. Other Amendments Conspiracy and Protection of Property Act 1875 (c.86)U.K.F1051E+W+S. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .Textual AmendmentsF105Sch. 2 para. 1 repealed (16.10.1992) by Trade Union and Labour Relations (Consolidation) Act 1992 (c. 52), ss. 300(1), 302, Sch.1 Prevention of Crime Act 1953 (c.14)U.K.2U.K.In section 1 of the Prevention of Crime Act 1953 (offence to have offensive weapon) at the end of subsection (4) (offensive weapon includes article intended by person having it for use by him) there shall be added “or by some other person”. Civic Government (Scotland) Act 1982 (c.45)U.K.3(1)Part V of the Civic Government (Scotland) Act 1982 (public processions) shall be amended in accordance with this paragraph.U.K.(2)In section 62 (notification of processions)—(a)in subsection (1)—(i)after “below” there shall be inserted “(a)”; and(ii)at the end there shall be inserted—“; and","['0.069*""act"" + 0.050*""shall"" + 0.040*""section"" + 0.030*""person"" + 0.030*""prevention""']"
" (iv)in paragraph (b), after “(1)” there shall be inserted “or (1A)”, and after “made” where third occurring there shall be inserted “and, if the order has been varied under subsection (1A) above, that it has been so varied”; and(v)at the end of paragraph (b) there shall be inserted—“; and","['0.125*""shall"" + 0.094*""varied"" + 0.094*""b"" + 0.094*""paragraph"" + 0.094*""inserted""']"
 in relation to the procession. ”;,"['0.500*""procession"" + 0.500*""relation""']"
" Section 40(3).SCHEDULE 3U.K. RepealsChapterShort titleExtent of repeal13 Chas. 2. Stat. 1. c. 5.Tumultuous Petitioning Act 1661.The whole Act.33 Geo. 3. c. 67.Shipping Offences Act 1793.The whole Act.57 Geo. 3. c. 19.Seditious Meetings Act 1817.The whole Act.5 Geo. 4. c. 83.Vagrancy Act 1824.In section 4, the words from “every person being armed” to “arrestable offence” and from “and every such gun” to the end.2 & 3 Vict. c. 47.Metropolitan Police Act 1839.In section 54, paragraph 13.2 & 3 Vict. c. xciv.City of London Police Act 1839.In section 35, paragraph 13.3 Edw. 7.c .ccl.Erith Tramways and Improvement Act 1903.Section 171.1 Edw. 8 & 1 Geo. 6. c. 6.Public Order Act 1936.Section 3.Section 4.Section 5.Section 5A.In section 7, in subsection (2) the words “or section 5 or 5A” and in subsection (3) the words “, four or five”.Section 8(6).In section 9, in subsection (1) the definition of “public procession” and in subsection (3) the words “by the council of any borough or district or”.7 & 8 Geo. 6. c.xxi.Middlesex County Council Act 1944.Section 309.1967 c. 58.Criminal Law Act 1967.Section 11(3).In Schedule 2, paragraph 2(1) (b).1968 c. 54.Theatres Act 1968.Section 5.In sections 7(2), 8, 9(1), 10 (1) (a) and (b), 15(1)(a) and 18(2), the references to section 5.1976 c. 74.Race Relations Act 1976.Section 70.Section 79(6).1976 c. xxxv.County of South Glamorgan Act 1976.Section 25.In Part I of Schedule 3, the entry relating to section 25.1980 c. 62.Criminal Justice (Scotland) Act 1980.In section 75(e)(i), the word “or” at the end.1980 c. x.County of Merseyside Act 1980.In section 30(2), paragraph (b), the word “and” preceding that paragraph and the words from “and may make” to the end.In section 30(5), the words “in the said section 31 or”.Section 31.In section 137(2), the reference to section 31.1980 c. xi.West Midlands County Council Act 1980.Section 38, except subsection (4).In section 116(2), the reference to section 38.1980 c. xiii.Cheshire County Council Act 1980.Section 28, except subsection (4).In section 108(2), the reference to section 28.1980 c. xv.Isle of Wight Act 1980.Section 26, except subsection (4).In section 63(2), the reference to section 26.1981 c. ix.Greater Manchester Act 1981.Section 56, except subsection (4).In section 179(2), the reference to section 56.1981 c. xxv.East Sussex Act 1981.Section 29.In section 102(2), the reference to section 29.1982 c. 45.Civic Government (Scotland) Act 1982.Section 62(10).In section 63(3)(a)(i), the word “or” at the end.In section 66, in paragraph (a), the words “or that order”, and in paragraph (b) the words “or order under the said section 3”.1982 c. 48.Criminal Justice Act 1982.In Part I of Schedule 1, the entries relating to riot and affray.1984 c. 46.Cable and Broadcasting Act 1984.Section 27.In section 33 (2), the words “an offence under section 27 above or”.1984 c. 60.Police and Criminal Evidence Act 1984.In section 17(1)(c)(i) the words from “4” to “peace)”.1985 c. 57.Sporting Events (Control of Alcohol etc.) Act 1985.In section 8, the word “and” at the end of paragraph (b).","['0.123*""section"" + 0.097*""act"" + 0.041*""words"" + 0.034*""subsection"" + 0.034*""paragraph""']"
