Text,Topics
(b)any requirement for the record to be made in the presence of the arrested person shall apply to the making of that record by that other officer; and,"['0.130*""record"" + 0.087*""shall"" + 0.087*""requirement"" + 0.087*""apply"" + 0.087*""b""']"
(c)the requirements under section 40(12) and (13) above for—,"['0.333*""c"" + 0.333*""section"" + 0.333*""requirements""']"
"(i)the arrested person, or","['0.500*""person"" + 0.500*""arrested""']"
"(ii)a solicitor representing him,","['0.333*""ii"" + 0.333*""solicitor"" + 0.333*""representing""']"
"to be given any opportunity to make representations (whether in writing or orally) to that officer shall have effect as a requirement for that person, or such a solicitor, to be given an opportunity to make representations in a manner authorised by subsection (4) below.","['0.083*""opportunity"" + 0.083*""representations"" + 0.083*""make"" + 0.083*""given"" + 0.056*""officer""']"
(4)Representations are made in a manner authorised by this subsection—,"['0.250*""authorised"" + 0.250*""made"" + 0.250*""representations"" + 0.250*""manner""']"
"(a)in a case where facilities exist for the immediate transmission of written representations to the officer carrying out the review, if they are made either—","['0.091*""officer"" + 0.091*""facilities"" + 0.091*""made"" + 0.091*""review"" + 0.091*""written""']"
(i)orally by telephone to that officer; or,"['0.333*""telephone"" + 0.333*""officer"" + 0.333*""orally""']"
(ii)in writing to that officer by means of those facilities;,"['0.200*""ii"" + 0.200*""officer"" + 0.200*""means"" + 0.200*""writing"" + 0.200*""facilities""']"
and,[]
"(b)in any other case, if they are made orally by telephone to that officer.","['0.167*""telephone"" + 0.167*""made"" + 0.167*""officer"" + 0.167*""orally"" + 0.167*""case""']"
(5)In this section “video-conferencing facilities” has the same meaning as in section 45A below.”,"['0.429*""section"" + 0.286*""facilities"" + 0.286*""meaning""']"
(3)After section 45 there shall be inserted—,"['0.500*""section"" + 0.500*""shall""']"
"“45A Use of video-conferencing facilities for decisions about detention(1)Subject to the following provisions of this section, the Secretary of State may by regulations provide that, in the case of an arrested person who is held in a police station, some or all of the functions mentioned in subsection (2) may be performed (notwithstanding anything in the preceding provisions of this Part) by an officer who—","['0.052*""provisions"" + 0.052*""may"" + 0.034*""decisions"" + 0.034*""mentioned"" + 0.034*""use""']"
(a)is not present in that police station; but,"['0.333*""police"" + 0.333*""station"" + 0.333*""present""']"
(b)has access to the use of video-conferencing facilities that enable him to communicate with persons in that station.,"['0.125*""persons"" + 0.125*""enable"" + 0.125*""station"" + 0.125*""access"" + 0.125*""b""']"
(2)Those functions are—,"['1.000*""functions""']"
"(a)the functions in relation to an arrested person taken to a police station that is not a designated police station which, in the case of an arrested person taken to a station that is a designated police station, are functions of a custody officer under section 37, 38 or 40 above; and","['0.147*""station"" + 0.118*""police"" + 0.088*""designated"" + 0.088*""person"" + 0.088*""functions""']"
"(b)the function of carrying out a review under section 40(1)(b) above (review, by an officer of at least the rank of inspector, of the detention of person arrested but not charged).","['0.107*""review"" + 0.107*""b"" + 0.071*""carrying"" + 0.071*""function"" + 0.071*""least""']"
(3)Regulations under this section shall specify the use to be made in the performance of the functions mentioned in subsection (2) above of the facilities mentioned in subsection (1) above.,"['0.125*""subsection"" + 0.125*""mentioned"" + 0.083*""made"" + 0.083*""shall"" + 0.083*""regulations""']"
(4)Regulations under this section shall not authorise the performance of any of the functions mentioned in subsection (2)(a) above by such an officer as is mentioned in subsection (1) above unless he is a custody officer for a designated police station.,"['0.097*""subsection"" + 0.097*""officer"" + 0.097*""mentioned"" + 0.065*""station"" + 0.065*""designated""']"
(5)Where any functions mentioned in subsection (2) above are performed in a manner authorised by regulations under this section—,"['0.143*""regulations"" + 0.143*""mentioned"" + 0.143*""authorised"" + 0.143*""manner"" + 0.143*""performed""']"
(a)any obligation of the officer performing those functions to make a record in connection with the performance of those functions shall have effect as an obligation to cause another officer to make the record; and,"['0.103*""obligation"" + 0.103*""functions"" + 0.103*""officer"" + 0.103*""make"" + 0.103*""record""']"
(b)any requirement for the record to be made in the presence of the arrested person shall apply to the making of that record by that other officer.,"['0.130*""record"" + 0.087*""arrested"" + 0.087*""officer"" + 0.087*""apply"" + 0.087*""made""']"
"(6)Where the functions mentioned in subsection (2)(b) are performed in a manner authorised by regulations under this section, the requirements under section 40(12) and (13) above for—","['0.143*""section"" + 0.095*""mentioned"" + 0.095*""manner"" + 0.095*""functions"" + 0.095*""regulations""']"
"(a)the arrested person, or","['0.500*""person"" + 0.500*""arrested""']"
"(b)a solicitor representing him,","['0.333*""representing"" + 0.333*""b"" + 0.333*""solicitor""']"
"to be given any opportunity to make representations (whether in writing or orally) to the person performing those functions shall have effect as a requirement for that person, or such a solicitor, to be given an opportunity to make representations in a manner authorised by subsection (7) below.","['0.077*""given"" + 0.077*""person"" + 0.077*""opportunity"" + 0.077*""representations"" + 0.077*""make""']"
(7)Representations are made in a manner authorised by this subsection—,"['0.250*""authorised"" + 0.250*""made"" + 0.250*""manner"" + 0.250*""representations""']"
"(a)in a case where facilities exist for the immediate transmission of written representations to the officer performing the functions, if they are made either—","['0.091*""facilities"" + 0.091*""made"" + 0.091*""exist"" + 0.091*""transmission"" + 0.091*""performing""']"
(i)orally to that officer by means of the video-conferencing facilities used by him for performing those functions; or,"['0.143*""performing"" + 0.143*""used"" + 0.143*""orally"" + 0.143*""facilities"" + 0.143*""means""']"
(ii)in writing to that officer by means of the facilities available for the immediate transmission of the representations;,"['0.111*""ii"" + 0.111*""available"" + 0.111*""transmission"" + 0.111*""facilities"" + 0.111*""representations""']"
and,[]
(b)in any other case if they are made orally to that officer by means of the video-conferencing facilities used by him for performing the functions.,"['0.100*""facilities"" + 0.100*""means"" + 0.100*""functions"" + 0.100*""orally"" + 0.100*""performing""']"
(8)Regulations under this section may make different provision for different cases and may be made so as to have effect in relation only to the police stations specified or described in the regulations.,"['0.097*""regulations"" + 0.097*""different"" + 0.097*""may"" + 0.065*""make"" + 0.065*""made""']"
(9)Regulations under this section shall be made by statutory instrument and shall be subject to annulment in pursuance of a resolution of either House of Parliament.,"['0.111*""shall"" + 0.074*""regulations"" + 0.074*""section"" + 0.074*""pursuance"" + 0.074*""statutory""']"
"(10)Any reference in this section to video-conferencing facilities, in relation to any functions, is a reference to any facilities (whether a live television link or other facilities) by means of which the functions may be performed with the officer performing them, the person in relation to whom they are performed and any legal representative of that person all able to both see and to hear each other.”","['0.085*""facilities"" + 0.064*""reference"" + 0.064*""performed"" + 0.064*""functions"" + 0.064*""relation""']"
"74 Authorisation for delay in notifying arrestE+WIn section 56(2)(b) of the 1984 Act (authorisation by a constable of at least the rank of superintendent for a delay in allowing an arrested person to notify someone of his arrest and detention), for “superintendent” there shall be substituted “ inspector ”.","['0.070*""superintendent"" + 0.070*""delay"" + 0.070*""authorisation"" + 0.047*""notifying"" + 0.047*""allowing""']"
"75 Use of video links for proceedings about Terrorism Act detentionE+W+N.I.In paragraph 33 of Schedule 8 to the Terrorism Act 2000 (c. 11) (representation at a hearing for a warrant of further detention or for the extension or further extension of the period specified in such a warrant), after sub-paragraph (3) there shall be inserted—","['0.083*""terrorism"" + 0.083*""act"" + 0.083*""warrant"" + 0.083*""extension"" + 0.056*""links""']"
"“(4)A judicial authority may, after giving an opportunity for representations to be made by or on behalf of the applicant and the person to whom the application relates, direct—","['0.083*""relates"" + 0.083*""authority"" + 0.083*""person"" + 0.083*""opportunity"" + 0.083*""representations""']"
"(a)that the hearing of the application must be conducted, and","['0.250*""application"" + 0.250*""conducted"" + 0.250*""must"" + 0.250*""hearing""']"
"(b)that all representations by or on behalf of a person for the purposes of the hearing must be made,","['0.125*""purposes"" + 0.125*""behalf"" + 0.125*""representations"" + 0.125*""hearing"" + 0.125*""must""']"
"by such means (whether a live television link or other means) falling within sub-paragraph (5) as may be specified in the direction and not in the presence (apart from by those means) of the applicant, of the person to whom the application relates or of any legal representative of that person.","['0.103*""means"" + 0.077*""person"" + 0.051*""relates"" + 0.051*""applicant"" + 0.051*""may""']"
(5)A means of conducting the hearing and of making representations falls within this sub-paragraph if it allows the person to whom the application relates and any legal representative of his (without being present at the hearing and to the extent that they are not excluded from it under sub-paragraph (3))—,"['0.086*""hearing"" + 0.057*""representative"" + 0.057*""representations"" + 0.057*""conducting"" + 0.057*""making""']"
(a)to see and hear the judicial authority and the making of representations to it by other persons; and,"['0.143*""representations"" + 0.143*""making"" + 0.143*""authority"" + 0.143*""hear"" + 0.143*""persons""']"
(b)to be seen and heard by the judicial authority.,"['0.200*""authority"" + 0.200*""heard"" + 0.200*""judicial"" + 0.200*""seen"" + 0.200*""b""']"
"(6)If the person to whom the application relates wishes to make representations about whether a direction should be given under sub-paragraph (4), he must do so by using the facilities that will be used if the judicial authority decides to give a direction under that sub-paragraph.","['0.086*""direction"" + 0.057*""give"" + 0.057*""authority"" + 0.057*""judicial"" + 0.057*""whether""']"
(7)Sub-paragraph (2) applies to the hearing of representations about whether a direction should be given under sub-paragraph (4) in the case of any application as it applies to a hearing of the application.,"['0.158*""application"" + 0.158*""hearing"" + 0.158*""applies"" + 0.105*""representations"" + 0.105*""whether""']"
(8)A judicial authority shall not give a direction under sub-paragraph (4) unless—,"['0.200*""give"" + 0.200*""shall"" + 0.200*""authority"" + 0.200*""direction"" + 0.200*""judicial""']"
(a)it has been notified by the Secretary of State that facilities are available at the place where the person to whom the application relates is held for the judicial authority to conduct a hearing by means falling within sub-paragraph (5); and,"['0.059*""state"" + 0.059*""hearing"" + 0.059*""falling"" + 0.059*""held"" + 0.059*""means""']"
(b)that notification has not been withdrawn.,"['0.333*""b"" + 0.333*""notification"" + 0.333*""withdrawn""']"
"(9)If in a case where it has power to do so a judicial authority decides not to give a direction under sub-paragraph (4), it shall state its reasons for not giving it.”","['0.091*""state"" + 0.091*""decides"" + 0.091*""shall"" + 0.091*""authority"" + 0.091*""case""']"
 Codes of practiceE+W76 Visual recording of interviewsE+W(1)After section 60 of the 1984 Act (tape recording of interviews) there shall be inserted—,"['0.176*""recording"" + 0.118*""codes"" + 0.118*""section"" + 0.118*""act"" + 0.118*""visual""']"
“60A Visual recording of interviews(1)The Secretary of State shall have power—,"['0.167*""visual"" + 0.167*""shall"" + 0.167*""interviews"" + 0.167*""recording"" + 0.167*""state""']"
(a)to issue a code of practice for the visual recording of interviews held by police officers at police stations; and,"['0.143*""police"" + 0.095*""interviews"" + 0.095*""officers"" + 0.095*""stations"" + 0.095*""recording""']"
"(b)to make an order requiring the visual recording of interviews so held, and requiring the visual recording to be in accordance with the code for the time being in force under this section.","['0.103*""requiring"" + 0.103*""recording"" + 0.103*""visual"" + 0.069*""accordance"" + 0.069*""code""']"
"(2)A requirement imposed by an order under this section may be imposed in relation to such cases or police stations in such areas, or both, as may be specified or described in the order.","['0.111*""imposed"" + 0.111*""may"" + 0.111*""order"" + 0.074*""relation"" + 0.074*""specified""']"
(3)An order under subsection (1) above shall be made by statutory instrument and shall be subject to annulment in pursuance of a resolution of either House of Parliament.,"['0.111*""shall"" + 0.074*""instrument"" + 0.074*""either"" + 0.074*""pursuance"" + 0.074*""parliament""']"
(4)In this section—,[]
(a)references to any interview are references to an interview of a person suspected of a criminal offence; and,"['0.214*""references"" + 0.214*""interview"" + 0.143*""criminal"" + 0.143*""offence"" + 0.143*""suspected""']"
(b)references to a visual recording include references to a visual recording in which an audio recording is comprised.”,"['0.222*""recording"" + 0.167*""references"" + 0.167*""visual"" + 0.111*""include"" + 0.111*""audio""']"
"(2)In section 67(2) of the 1984 Act (procedure for codes of practice under section 60 or 66), after “60” there shall be inserted “ , 60A ”.","['0.200*""section"" + 0.133*""inserted"" + 0.133*""shall"" + 0.133*""act"" + 0.133*""codes""']"
"77 Codes of practiceE+WIn section 67 of the 1984 Act (procedure in relation to a code of practice under section 60, 60A or 66), after subsection (7) there shall be inserted—","['0.158*""section"" + 0.105*""code"" + 0.105*""shall"" + 0.105*""practice"" + 0.105*""relation""']"
"“(7A)Subject to subsection (7B) below, the Secretary of State may by order provide that a code of practice for the time being in force is to be treated as having effect with such modifications as may be set out in the order.","['0.094*""order"" + 0.094*""may"" + 0.063*""provide"" + 0.063*""state"" + 0.063*""secretary""']"
(7B)The effect of the modifications made by an order under subsection (7A) above must be confined to one or more of the following—,"['0.125*""effect"" + 0.125*""must"" + 0.125*""made"" + 0.125*""one"" + 0.125*""modifications""']"
(a)the effect of the code in relation to such area of England and Wales as may be specified in the order;,"['0.111*""relation"" + 0.111*""may"" + 0.111*""specified"" + 0.111*""england"" + 0.111*""area""']"
"(b)the effect of the code during such period, not exceeding two years, as may be so specified;","['0.111*""period"" + 0.111*""specified"" + 0.111*""years"" + 0.111*""exceeding"" + 0.111*""b""']"
(c)the effect of the order in relation to such offences or descriptions of offender as may be so specified.,"['0.111*""specified"" + 0.111*""order"" + 0.111*""relation"" + 0.111*""offences"" + 0.111*""effect""']"
(7C)An order under subsection (7A) above shall be made by statutory instrument and shall be subject to annulment in pursuance of a resolution of either House of Parliament.”,"['0.111*""shall"" + 0.074*""pursuance"" + 0.074*""subsection"" + 0.074*""resolution"" + 0.074*""parliament""']"
" Fingerprints and samplesE+W+N.I.78 Taking fingerprintsE+W(1)In section 27 of the 1984 Act (requirement to attend police station for fingerprinting), after subsection (1) there shall be inserted—","['0.091*""shall"" + 0.091*""fingerprinting"" + 0.091*""requirement"" + 0.091*""taking"" + 0.091*""section""']"
"“(1A)Where a person convicted of a recordable offence has already had his fingerprints taken as mentioned in paragraph (c) of subsection (1) above, that fact (together with any time when he has been in police detention for the offence) shall be disregarded for the purposes of that subsection if—","['0.075*""subsection"" + 0.075*""offence"" + 0.050*""person"" + 0.050*""recordable"" + 0.050*""mentioned""']"
(a)the fingerprints taken on the previous occasion do not constitute a complete set of his fingerprints; or,"['0.200*""fingerprints"" + 0.133*""complete"" + 0.133*""set"" + 0.133*""occasion"" + 0.133*""previous""']"
"(b)some or all of the fingerprints taken on the previous occasion are not of sufficient quality to allow satisfactory analysis, comparison or matching.","['0.083*""matching"" + 0.083*""quality"" + 0.083*""sufficient"" + 0.083*""b"" + 0.083*""comparison""']"
(1B)Subsections (1) and (1A) above apply—,"['1.000*""subsections""']"
"(a)where a person has been given a caution in respect of a recordable offence which, at the time of the caution, he has admitted, or","['0.176*""caution"" + 0.118*""offence"" + 0.118*""person"" + 0.118*""time"" + 0.118*""admitted""']"
"(b)where a person has been warned or reprimanded under section 65 of the Crime and Disorder Act 1998 (c. 37) for a recordable offence,","['0.100*""recordable"" + 0.100*""offence"" + 0.100*""section"" + 0.100*""warned"" + 0.100*""person""']"
"as they apply where a person has been convicted of an offence, and references in this section to a conviction shall be construed accordingly.”","['0.100*""apply"" + 0.100*""construed"" + 0.100*""person"" + 0.100*""offence"" + 0.100*""convicted""']"
"(2)In section 61(3)(a) of the 1984 Act (compulsory fingerprinting under the authorisation of a police officer of at least the rank of superintendent), for “superintendent” there shall be substituted “ inspector ”.","['0.111*""superintendent"" + 0.074*""rank"" + 0.074*""police"" + 0.074*""substituted"" + 0.074*""fingerprinting""']"
(3)After section 61(3) of the 1984 Act there shall be inserted—,"['0.333*""act"" + 0.333*""section"" + 0.333*""shall""']"
"“(3A)Where a person charged with a recordable offence or informed that he will be reported for such an offence has already had his fingerprints taken as mentioned in paragraph (b)(ii) of subsection (3) above, that fact shall be disregarded for the purposes of that subsection if—","['0.079*""subsection"" + 0.079*""offence"" + 0.053*""person"" + 0.053*""reported"" + 0.053*""fact""']"
(a)the fingerprints taken on the previous occasion do not constitute a complete set of his fingerprints; or,"['0.200*""fingerprints"" + 0.133*""occasion"" + 0.133*""taken"" + 0.133*""set"" + 0.133*""constitute""']"
"(b)some or all of the fingerprints taken on the previous occasion are not of sufficient quality to allow satisfactory analysis, comparison or matching (whether in the case in question or generally).”","['0.063*""fingerprints"" + 0.063*""sufficient"" + 0.063*""taken"" + 0.063*""case"" + 0.063*""previous""']"
(4)After section 61(4) of the 1984 Act there shall be inserted—,"['0.333*""act"" + 0.333*""section"" + 0.333*""shall""']"
“(4A)The fingerprints of a person who has answered to bail at a court or police station may be taken without the appropriate consent at the court or station if—,"['0.115*""station"" + 0.115*""court"" + 0.077*""fingerprints"" + 0.077*""without"" + 0.077*""appropriate""']"
"(a)the court, or","['1.000*""court""']"
"(b)an officer of at least the rank of inspector,","['0.200*""b"" + 0.200*""inspector"" + 0.200*""least"" + 0.200*""officer"" + 0.200*""rank""']"
authorises them to be taken.,"['0.500*""taken"" + 0.500*""authorises""']"
(4B)A court or officer may only give an authorisation under subsection (4A) if—,"['0.167*""officer"" + 0.167*""may"" + 0.167*""authorisation"" + 0.167*""subsection"" + 0.167*""court""']"
(a)the person who has answered to bail has answered to it for a person whose fingerprints were taken on a previous occasion and there are reasonable grounds for believing that he is not the same person; or,"['0.160*""person"" + 0.120*""answered"" + 0.080*""occasion"" + 0.080*""fingerprints"" + 0.080*""grounds""']"
(b)the person who has answered to bail claims to be a different person from a person whose fingerprints were taken on a previous occasion.”,"['0.167*""person"" + 0.083*""different"" + 0.083*""taken"" + 0.083*""b"" + 0.083*""previous""']"
"(5)In section 61(5) of the 1984 Act (authorisation to be in writing or oral but to be confirmed in writing), after “(3)(a)” there shall be inserted “ or (4A) ”.","['0.176*""writing"" + 0.118*""inserted"" + 0.118*""act"" + 0.118*""shall"" + 0.118*""oral""']"
"(6)In section 61(6) of the 1984 Act (compulsory fingerprinting of persons convicted of recordable offences), for “he has been convicted of a recordable offence” there shall be substituted—","['0.136*""recordable"" + 0.136*""convicted"" + 0.091*""section"" + 0.091*""compulsory"" + 0.091*""fingerprinting""']"
“(a)he has been convicted of a recordable offence;,"['0.333*""convicted"" + 0.333*""offence"" + 0.333*""recordable""']"
"(b)he has been given a caution in respect of a recordable offence which, at the time of the caution, he has admitted; or","['0.176*""caution"" + 0.118*""b"" + 0.118*""respect"" + 0.118*""given"" + 0.118*""admitted""']"
(c)he has been warned or reprimanded under section 65 of the Crime and Disorder Act 1998 (c. 37) for a recordable offence.”,"['0.111*""reprimanded"" + 0.111*""c"" + 0.111*""disorder"" + 0.111*""section"" + 0.111*""warned""']"
F180(7). . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .,[]
"(8)In section 65(1) of the 1984 Act (supplementary provisions of Part 5), for the definition of “fingerprints” there shall be substituted—","['0.125*""part"" + 0.125*""section"" + 0.125*""fingerprints"" + 0.125*""provisions"" + 0.125*""shall""']"
"““fingerprints”, in relation to any person, means a record (in any form and produced by any method) of the skin pattern and other physical characteristics or features of—","['0.077*""means"" + 0.077*""form"" + 0.077*""fingerprints"" + 0.077*""person"" + 0.077*""relation""']"
(a)any of that person’s fingers; or,"['0.500*""fingers"" + 0.500*""person""']"
(b)either of his palms;”.,"['0.333*""either"" + 0.333*""palms"" + 0.333*""b""']"
(9)Section 39 of the Criminal Justice Act 1948 (c. 58) (proof of previous convictions by fingerprints) shall cease to have effect.,"['0.091*""act"" + 0.091*""proof"" + 0.091*""justice"" + 0.091*""previous"" + 0.091*""shall""']"
"Textual AmendmentsF180S. 78(7) repealed (12.1.2009) by Policing and Crime Act 2009 (c. 26), s. 116(6)(b), Sch. 8 Pt. 13Commencement InformationI5S. 78 partly in force; s. 78 not in force at Royal Assent, see s. 138; s. 78(1)(3)-(6)(8)(9) in force at 1.1.2003 by S.I. 2002/3032, art. 2; s. 78(2) wholly in force at 1.4.2003 by S.I. 2003/708, art. 2(f)79 Authority for intimate searchesE+WIn subsections (1) and (5) of section 55 of the 1984 Act (authorisation by a constable of at least the rank of superintendent of an intimate search or the use for such a search of a person without the specified qualification), for “superintendent”, in each place where it occurs, there shall be substituted “ inspector ”.","['0.062*""force"" + 0.038*""intimate"" + 0.038*""search"" + 0.037*""art"" + 0.037*""superintendent""']"
"80 SamplesE+W(1)In sections 62(1)(a) and (1A)(a) and 63(3)(b) of the 1984 Act (authorisation of a police officer of or above the rank of superintendent required for the taking of an intimate or non-intimate sample), for the word “superintendent”, in each place where it occurs, there shall be substituted “ inspector ”.","['0.081*""superintendent"" + 0.054*""intimate"" + 0.054*""act"" + 0.054*""occurs"" + 0.054*""b""']"
(2)F181. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .,[]
(3)After section 63(5) of the 1984 Act there shall be inserted—,"['0.333*""act"" + 0.333*""section"" + 0.333*""shall""']"
“(5A)An officer shall not give an authorisation under subsection (3) above for the taking from any person of a non-intimate sample consisting of a skin impression if—,"['0.091*""sample"" + 0.091*""taking"" + 0.091*""subsection"" + 0.091*""impression"" + 0.091*""skin""']"
(a)a skin impression of the same part of the body has already been taken from that person in the course of the investigation of the offence; and,"['0.100*""body"" + 0.100*""investigation"" + 0.100*""impression"" + 0.100*""offence"" + 0.100*""person""']"
(b)the impression previously taken is not one that has proved insufficient.”,"['0.143*""taken"" + 0.143*""insufficient"" + 0.143*""proved"" + 0.143*""b"" + 0.143*""previously""']"
F182(4). . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .,[]
(5)Section 65 of the 1984 Act (supplementary provisions of Part 5) shall become subsection (1) of that section and—,"['0.176*""section"" + 0.118*""act"" + 0.118*""provisions"" + 0.118*""become"" + 0.118*""shall""']"
(a)after “this Act—” there shall be inserted—,"['1.000*""shall""']"
"““analysis”, in relation to a skin impression, includes comparison and matching;”","['0.143*""analysis"" + 0.143*""matching"" + 0.143*""includes"" + 0.143*""comparison"" + 0.143*""impression""']"
"(b)in the definition of “non-intimate sample”, for paragraph (e) (footprints etc.) there shall be substituted—","['0.125*""shall"" + 0.125*""paragraph"" + 0.125*""sample"" + 0.125*""b"" + 0.125*""e""']"
“(e)a skin impression;”,"['0.333*""skin"" + 0.333*""e"" + 0.333*""impression""']"
(c)after the definition of “registered dentist” there shall be inserted—,"['0.200*""shall"" + 0.200*""definition"" + 0.200*""dentist"" + 0.200*""c"" + 0.200*""registered""']"
"““skin impression”, in relation to any person, means any record (other than a fingerprint) which is a record (in any form and produced by any method) of the skin pattern and other physical characteristics or features of the whole or any part of his foot or of any other part of his body;”","['0.077*""skin"" + 0.077*""record"" + 0.077*""part"" + 0.051*""physical"" + 0.051*""body""']"
and,[]
"(d)in the definition of “sufficient” and “insufficient”, after “means” there shall be inserted “ (subject to subsection (2) below) ”.","['0.125*""shall"" + 0.125*""sufficient"" + 0.125*""definition"" + 0.125*""inserted"" + 0.125*""subsection""']"
(6)After subsection (1) of section 65 of the 1984 Act there shall be inserted—,"['0.250*""act"" + 0.250*""subsection"" + 0.250*""section"" + 0.250*""shall""']"
"“(2)References in this Part of this Act to a sample’s proving insufficient include references to where, as a consequence of—","['0.176*""references"" + 0.118*""consequence"" + 0.118*""sample"" + 0.118*""include"" + 0.118*""part""']"
"(a)the loss, destruction or contamination of the whole or any part of the sample,","['0.167*""contamination"" + 0.167*""part"" + 0.167*""sample"" + 0.167*""destruction"" + 0.167*""loss""']"
"(b)any damage to the whole or a part of the sample, or","['0.200*""part"" + 0.200*""whole"" + 0.200*""sample"" + 0.200*""damage"" + 0.200*""b""']"
"(c)the use of the whole or a part of the sample for an analysis which produced no results or which produced results some or all of which must be regarded, in the circumstances, as unreliable,","['0.115*""results"" + 0.115*""produced"" + 0.077*""use"" + 0.077*""analysis"" + 0.077*""whole""']"
"the sample has become unavailable or insufficient for the purpose of enabling information, or information of a particular description, to be obtained by means of analysis of the sample.”","['0.115*""information"" + 0.115*""sample"" + 0.077*""means"" + 0.077*""description"" + 0.077*""obtained""']"
"Textual AmendmentsF181S. 80(2) repealed (1.4.2003) by Police Reform Act 2002 (c. 30), ss. 107, 108(2)-(5), Sch. 8; S.I. 2003/808, art. 2(l)(iv)F182S. 80(4) repealed (12.1.2009) by Policing and Crime Act 2009 (c. 26), s. 116(6)(b), Sch. 8 Pt. 13Commencement InformationI6S. 80 partly in force; s. 80 not in force at Royal Assent, see s. 138; s. 80(3)(5)(6) in force at 1.1.2003 by S.I. 2002/3032, art. 2; s. 80(1) wholly in force at 1.4.2003 by S.I. 2003/708, art. 2(h)81 Speculative searchesE+W(1)In subsection (1)(a) of section 63A of the 1984 Act (speculative searches against records held by or on behalf of specified police forces), for “a police force (or police forces) falling within subsection (1A) below or” there shall be substituted “ any one or more relevant law-enforcement authorities or which ”.","['0.067*""force"" + 0.056*""police"" + 0.044*""act"" + 0.044*""art"" + 0.033*""sch""']"
(2)For subsection (1A) of that section (specified police forces) there shall be substituted—,"['0.167*""shall"" + 0.167*""forces"" + 0.167*""subsection"" + 0.167*""section"" + 0.167*""specified""']"
“(1A)In subsection (1) above “relevant law-enforcement authority” means—,"['0.333*""relevant"" + 0.333*""authority"" + 0.333*""subsection""']"
(a)a police force;,"['0.500*""force"" + 0.500*""police""']"
(b)the National Criminal Intelligence Service;,"['0.200*""b"" + 0.200*""criminal"" + 0.200*""intelligence"" + 0.200*""service"" + 0.200*""national""']"
(c)the National Crime Squad;,"['0.250*""c"" + 0.250*""crime"" + 0.250*""national"" + 0.250*""squad""']"
(d)a public authority (not falling within paragraphs (a) to (c)) with functions in any part of the British Islands which consist of or include the investigation of crimes or the charging of offenders;,"['0.063*""consist"" + 0.063*""c"" + 0.063*""british"" + 0.063*""within"" + 0.063*""paragraphs""']"
(e)any person with functions in any country or territory outside the United Kingdom which—,"['0.125*""country"" + 0.125*""territory"" + 0.125*""functions"" + 0.125*""e"" + 0.125*""kingdom""']"
(i)correspond to those of a police force; or,"['0.333*""force"" + 0.333*""police"" + 0.333*""correspond""']"
"(ii)otherwise consist of or include the investigation of conduct contrary to the law of that country or territory, or the apprehension of persons guilty of such conduct;","['0.111*""conduct"" + 0.074*""include"" + 0.074*""persons"" + 0.074*""country"" + 0.074*""apprehension""']"
(f)any person with functions under any international agreement which consist of or include the investigation of conduct which is—,"['0.111*""functions"" + 0.111*""include"" + 0.111*""investigation"" + 0.111*""person"" + 0.111*""f""']"
"(i)unlawful under the law of one or more places,","['0.250*""one"" + 0.250*""places"" + 0.250*""unlawful"" + 0.250*""law""']"
"(ii)prohibited by such an agreement, or","['0.333*""ii"" + 0.333*""prohibited"" + 0.333*""agreement""']"
"(iii)contrary to international law,","['0.250*""iii"" + 0.250*""law"" + 0.250*""contrary"" + 0.250*""international""']"
or the apprehension of persons guilty of such conduct.,"['0.250*""apprehension"" + 0.250*""conduct"" + 0.250*""guilty"" + 0.250*""persons""']"
(1B)The reference in subsection (1A) above to a police force is a reference to any of the following—,"['0.333*""reference"" + 0.222*""police"" + 0.222*""subsection"" + 0.222*""force""']"
(a)any police force maintained under section 2 of the Police Act 1996 (c. 16) (police forces in England and Wales outside London);,"['0.182*""police"" + 0.091*""london"" + 0.091*""force"" + 0.091*""act"" + 0.091*""forces""']"
(b)the metropolitan police force;,"['0.250*""force"" + 0.250*""metropolitan"" + 0.250*""police"" + 0.250*""b""']"
(c)the City of London police force;,"['0.200*""police"" + 0.200*""force"" + 0.200*""london"" + 0.200*""c"" + 0.200*""city""']"
(d)any police force maintained under or by virtue of section 1 of the Police (Scotland) Act 1967 (c. 77);,"['0.200*""police"" + 0.133*""scotland"" + 0.133*""section"" + 0.133*""virtue"" + 0.133*""act""']"
(e)the Police Service of Northern Ireland;,"['0.200*""e"" + 0.200*""northern"" + 0.200*""ireland"" + 0.200*""police"" + 0.200*""service""']"
(f)the Police Service of Northern Ireland Reserve;,"['0.167*""northern"" + 0.167*""service"" + 0.167*""police"" + 0.167*""f"" + 0.167*""ireland""']"
(g)the Ministry of Defence Police;,"['0.250*""g"" + 0.250*""police"" + 0.250*""ministry"" + 0.250*""defence""']"
(h)the Royal Navy Regulating Branch;,"['0.200*""h"" + 0.200*""navy"" + 0.200*""regulating"" + 0.200*""royal"" + 0.200*""branch""']"
(i)the Royal Military Police;,"['0.333*""police"" + 0.333*""royal"" + 0.333*""military""']"
(j)the Royal Air Force Police;,"['0.200*""police"" + 0.200*""air"" + 0.200*""force"" + 0.200*""j"" + 0.200*""royal""']"
