Text,Topics
 (9)The court may not renew a serious disruption prevention order more than once.,"['0.143*""court"" + 0.143*""may"" + 0.143*""disruption"" + 0.143*""renew"" + 0.143*""prevention""']"
 (10)Sections 22 to 26 (other than section 24(2) and (3)) have effect in relation to—,"['0.250*""effect"" + 0.250*""relation"" + 0.250*""section"" + 0.250*""sections""']"
" (ii)extend the period for which a requirement or prohibition imposed by the order has effect, or","['0.125*""order"" + 0.125*""requirement"" + 0.125*""prohibition"" + 0.125*""period"" + 0.125*""imposed""']"
" (iii)impose an additional prohibition or requirement on P, or","['0.167*""iii"" + 0.167*""p"" + 0.167*""prohibition"" + 0.167*""additional"" + 0.167*""impose""']"
 as they have effect in relation to the making of such an order.,"['0.250*""effect"" + 0.250*""making"" + 0.250*""relation"" + 0.250*""order""']"
" (11)On making an order under this section varying or renewing a serious disruption prevention order, the court must in ordinary language explain to P the effects of the serious disruption prevention order (as varied or renewed).","['0.103*""order"" + 0.077*""prevention"" + 0.077*""disruption"" + 0.077*""serious"" + 0.051*""ordinary""']"
 (12)Section 127 of the Magistrates’ Courts Act 1980 does not apply to a complaint under this section.,"['0.231*""section"" + 0.154*""magistrates"" + 0.154*""act"" + 0.154*""courts"" + 0.154*""apply""']"
 (13)In this section “the appropriate court” means—,"['0.333*""section"" + 0.333*""appropriate"" + 0.333*""court""']"
 (ii)a magistrates’ court for the area in which P lives;,"['0.167*""ii"" + 0.167*""court"" + 0.167*""lives"" + 0.167*""magistrates"" + 0.167*""area""']"
" (ii)a magistrates’ court for the area in which P lives, or","['0.167*""ii"" + 0.167*""magistrates"" + 0.167*""p"" + 0.167*""court"" + 0.167*""lives""']"
 (iii)a magistrates’ court acting for a local justice area that includes any part of the chief officer’s police area.,"['0.120*""area"" + 0.080*""local"" + 0.080*""justice"" + 0.080*""includes"" + 0.080*""part""']"
" Appeals29Appeal against serious disruption prevention order(1)Where a serious disruption prevention order is made under section 20 (order on conviction) in respect of a person (“P”), P may appeal against the making of the order as if the order were a sentence passed on P for the offence.","['0.146*""order"" + 0.098*""p"" + 0.073*""disruption"" + 0.073*""prevention"" + 0.073*""serious""']"
" (2)Where a serious disruption prevention order is made under section 21 (order on application) in respect of a person (“P”), P may appeal to the appropriate court against the making of the order.","['0.121*""order"" + 0.091*""p"" + 0.061*""serious"" + 0.061*""prevention"" + 0.061*""person""']"
 (3)A person who applied under section 21 (order on application) for a serious disruption prevention order to be imposed in respect of a person may appeal to the appropriate court against a refusal to make the order.,"['0.114*""order"" + 0.086*""person"" + 0.057*""serious"" + 0.057*""applied"" + 0.057*""prevention""']"
" (4)Where an application is made under section 28 for an order varying, renewing or discharging a serious disruption prevention order made in respect of a person (“P”)—","['0.107*""made"" + 0.107*""order"" + 0.071*""section"" + 0.071*""application"" + 0.071*""renewing""']"
 (5)In this section “the appropriate court” means—,"['0.333*""appropriate"" + 0.333*""court"" + 0.333*""section""']"
" (ii)where the application in question was made to the Crown Court, the Court of Appeal.","['0.200*""court"" + 0.133*""ii"" + 0.133*""appeal"" + 0.133*""made"" + 0.133*""crown""']"
" (6)On an appeal under this section to the Crown Court, the court may make—","['0.273*""court"" + 0.182*""appeal"" + 0.182*""section"" + 0.182*""crown"" + 0.182*""may""']"
 General30Guidance(1)The Secretary of State may issue guidance to—,"['0.200*""issue"" + 0.200*""guidance"" + 0.200*""may"" + 0.200*""secretary"" + 0.200*""state""']"
 in relation to serious disruption prevention orders.,"['0.200*""serious"" + 0.200*""disruption"" + 0.200*""relation"" + 0.200*""orders"" + 0.200*""prevention""']"
 (2)The guidance may in particular include—,"['0.333*""may"" + 0.333*""particular"" + 0.333*""guidance""']"
 (3)The Secretary of State may revise any guidance issued under this section.,"['0.143*""state"" + 0.143*""secretary"" + 0.143*""guidance"" + 0.143*""issued"" + 0.143*""may""']"
 (4)The Secretary of State must arrange for any guidance issued under this section to be published.,"['0.125*""secretary"" + 0.125*""guidance"" + 0.125*""arrange"" + 0.125*""issued"" + 0.125*""published""']"
 (5)A chief officer of police or a chief constable mentioned in subsection (1) must have regard to any guidance issued under this section.,"['0.130*""chief"" + 0.087*""issued"" + 0.087*""must"" + 0.087*""guidance"" + 0.087*""police""']"
" 31Guidance: Parliamentary procedure(1)Before issuing guidance under section 30, the Secretary of State must lay a draft of the guidance before Parliament.","['0.130*""guidance"" + 0.087*""procedure"" + 0.087*""state"" + 0.087*""lay"" + 0.087*""secretary""']"
" (2)If, within the 40-day period, either House of Parliament resolves not to approve the draft guidance, the guidance may not be issued.","['0.130*""guidance"" + 0.087*""draft"" + 0.087*""parliament"" + 0.087*""period"" + 0.087*""approve""']"
" (3)If no such resolution is made within that period, the Secretary of State may issue the guidance.","['0.111*""state"" + 0.111*""within"" + 0.111*""period"" + 0.111*""secretary"" + 0.111*""resolution""']"
" (4)In this section “the 40-day period”, in relation to draft guidance, means the period of 40 days beginning with the day on which the draft is laid before Parliament (or, if it is not laid before each House on the same day, the later of the days on which it is laid).","['0.125*""laid"" + 0.094*""draft"" + 0.094*""period"" + 0.094*""day"" + 0.094*""days""']"
" (5)In calculating the 40-day period, no account is to be taken of any period during which—","['0.333*""period"" + 0.222*""account"" + 0.222*""calculating"" + 0.222*""taken""']"
 32Interpretation of PartIn this Part—,"['1.000*""partin""']"
" “home address”, in relation to a person (“P”), means—","['0.200*""address"" + 0.200*""home"" + 0.200*""p"" + 0.200*""person"" + 0.200*""relation""']"
" “injunction” means an injunction granted by the High Court, the county court or a youth court;","['0.235*""court"" + 0.176*""injunction"" + 0.118*""youth"" + 0.118*""granted"" + 0.118*""county""']"
" “protest-related breach”, in relation to an injunction, means a breach which is directly related to a protest;","['0.200*""breach"" + 0.133*""injunction"" + 0.133*""protest"" + 0.133*""means"" + 0.133*""directly""']"
 “protest-related offence” means an offence which is directly related to a protest.,"['0.273*""offence"" + 0.182*""protest"" + 0.182*""means"" + 0.182*""related"" + 0.182*""directly""']"
" 33Consequential amendments(1)In section 3(2) of the Prosecution of Offences Act 1985 (functions of the Director of Public Prosecutions), before paragraph (g) insert—","['0.091*""prosecution"" + 0.091*""offences"" + 0.091*""prosecutions"" + 0.091*""act"" + 0.091*""g""']"
 “(fi)to have the conduct of applications for orders under section 20(1)(b) of the Public Order Act 2023 (serious disruption prevention orders on conviction);”.,"['0.111*""orders"" + 0.074*""serious"" + 0.074*""conviction"" + 0.074*""order"" + 0.074*""fi""']"
" (2)In section 379(1) of the Sentencing Code (other behaviour orders etc), after the entry for the Elections Act 2022 insert—","['0.111*""code"" + 0.111*""etc"" + 0.111*""behaviour"" + 0.111*""section"" + 0.111*""elections""']"
" “Public Order Act 2023section 20serious disruption prevention orderprotest-related offence within the meaning of Part 2 of that Act.”Part 3General34Meaning of serious disruption(1)For the purposes of this Act, the cases in which individuals or an organisation may suffer serious disruption include, in particular, where the individuals or the organisation—","['0.095*""disruption"" + 0.071*""individuals"" + 0.071*""part"" + 0.071*""act"" + 0.071*""serious""']"
" (ii)construction or maintenance works, or","['0.250*""construction"" + 0.250*""ii"" + 0.250*""maintenance"" + 0.250*""works""']"
" (iii)activities related to such works,","['0.250*""iii"" + 0.250*""related"" + 0.250*""works"" + 0.250*""activities""']"
 (2)In this section—,[]
" (ii)a system of communication,","['0.333*""communication"" + 0.333*""ii"" + 0.333*""system""']"
" (iii)a place of worship,","['0.333*""iii"" + 0.333*""worship"" + 0.333*""place""']"
" (iv)a transport facility,","['0.333*""iv"" + 0.333*""transport"" + 0.333*""facility""']"
 (vi)a service relating to health.,"['0.250*""health"" + 0.250*""relating"" + 0.250*""service"" + 0.250*""vi""']"
" 35Extent, commencement and short title(1)This Act extends to England and Wales only, subject to subsection (2).","['0.111*""commencement"" + 0.111*""subsection"" + 0.111*""england"" + 0.111*""act"" + 0.111*""short""']"
 (2)An amendment made by this Act has the same extent as the provision amended.,"['0.167*""extent"" + 0.167*""act"" + 0.167*""provision"" + 0.167*""amendment"" + 0.167*""made""']"
 (3)The following provisions come into force on the day on which this Act is passed—,"['0.167*""day"" + 0.167*""act"" + 0.167*""provisions"" + 0.167*""following"" + 0.167*""force""']"
 (4)Section 16 comes into force at the end of the period of two months beginning with the day on which this Act is passed.,"['0.091*""beginning"" + 0.091*""period"" + 0.091*""two"" + 0.091*""passed"" + 0.091*""act""']"
 (5)Except as provided by subsections (3) and (4) this Act comes into force on such day as the Secretary of State may by regulations made by statutory instrument appoint.,"['0.067*""provided"" + 0.067*""day"" + 0.067*""made"" + 0.067*""regulations"" + 0.067*""statutory""']"
 (6)Different days may be appointed for different purposes or areas.,"['0.231*""different"" + 0.154*""purposes"" + 0.154*""appointed"" + 0.154*""areas"" + 0.154*""days""']"
" (7)The Secretary of State may by regulations made by statutory instrument make transitional, transitory or saving provision in connection with the coming into force of any provision of this Act.","['0.091*""provision"" + 0.061*""state"" + 0.061*""coming"" + 0.061*""transitional"" + 0.061*""regulations""']"
 (8)The power to make regulations under subsection (7) includes power to make different provision for different purposes or areas.,"['0.143*""power"" + 0.143*""different"" + 0.143*""make"" + 0.095*""subsection"" + 0.095*""includes""']"
 (9)This Act may be cited as the Public Order Act 2023.,"['0.273*""act"" + 0.182*""may"" + 0.182*""order"" + 0.182*""cited"" + 0.182*""public""']"
 Section 19ScheduleInjunctions in Secretary of State proceedings: powers to remandIntroductory1(1)This Schedule applies where the court has power to remand a person under subsection (6) of section 19 (injunctions in Secretary of State proceedings: power of arrest and remand).,"['0.088*""state"" + 0.088*""remand"" + 0.088*""proceedings"" + 0.088*""power"" + 0.088*""secretary""']"
 (2)In this Schedule “the court” has the same meaning as in that section.,"['0.250*""meaning"" + 0.250*""schedule"" + 0.250*""section"" + 0.250*""court""']"
 Remand in custody or on bail2(1)The court may—,"['0.333*""custody"" + 0.333*""remand"" + 0.333*""court""']"
 (2)The court may remand the person on bail—,"['0.250*""remand"" + 0.250*""person"" + 0.250*""court"" + 0.250*""may""']"
" (3)Where a person is brought before the court after remand, the court may further remand the person.","['0.231*""person"" + 0.231*""remand"" + 0.231*""court"" + 0.154*""may"" + 0.154*""brought""']"
" 3(1)Where a person is remanded on bail, the court may direct that the person’s recognizance be conditioned for the person’s appearance—","['0.222*""person"" + 0.111*""recognizance"" + 0.111*""direct"" + 0.111*""may"" + 0.111*""court""']"
" (2)Where a recognizance is conditioned for a person's appearance as mentioned in sub-paragraph (1)(b), the fixing of any time for the person next to appear is deemed to be a remand.","['0.120*""person"" + 0.080*""b"" + 0.080*""appear"" + 0.080*""appearance"" + 0.080*""mentioned""']"
 (3)Nothing in this paragraph affects the power of the court at any subsequent hearing to remand the person afresh.,"['0.100*""power"" + 0.100*""paragraph"" + 0.100*""afresh"" + 0.100*""nothing"" + 0.100*""affects""']"
 4(1)The court must not remand a person for a period exceeding eight clear days except that—,"['0.100*""eight"" + 0.100*""clear"" + 0.100*""must"" + 0.100*""remand"" + 0.100*""person""']"
" (2)Where the court has the power to remand a person in custody it may, if the remand is for a period not exceeding three clear days, commit the person to the custody of a constable.","['0.103*""remand"" + 0.103*""custody"" + 0.103*""person"" + 0.069*""commit"" + 0.069*""three""']"
" Further remand5(1)If the court is satisfied that a person who has been remanded is unable by reason of illness or accident to appear or be brought before the court at the expiration of the period for which the person was remanded, the court may, in the person’s absence, remand the person for a further time.","['0.132*""person"" + 0.105*""court"" + 0.079*""remanded"" + 0.053*""brought"" + 0.053*""remand""']"
" (2)The power mentioned in sub-paragraph (1) may, in the case of a person who was remanded on bail, be exercised by enlarging the person’s recognizance and those of any sureties for the person to a later time.","['0.143*""person"" + 0.071*""enlarging"" + 0.071*""case"" + 0.071*""sureties"" + 0.071*""exercised""']"
" (3)Where a person remanded on bail is bound to appear before the court at any time and the court has no power to remand the person under sub-paragraph (1), the court may in the person’s absence enlarge the person’s recognizance and those of any sureties for the person to a later time.","['0.162*""person"" + 0.108*""court"" + 0.081*""time"" + 0.054*""appear"" + 0.054*""remanded""']"
 (4)The enlargement of the person’s recognizance is to be deemed to be a further remand.,"['0.200*""deemed"" + 0.200*""enlargement"" + 0.200*""recognizance"" + 0.200*""remand"" + 0.200*""person""']"
 (5)Paragraph 4(1) (limit of remand) does not apply to the exercise of the powers conferred by this paragraph.,"['0.200*""paragraph"" + 0.133*""limit"" + 0.133*""conferred"" + 0.133*""powers"" + 0.133*""apply""']"
" Postponement and taking recognizance6Where under paragraph 2(2)(b) the court fixes the amount in which the principal and their sureties, if any, are to be bound, the recognizance may afterwards be taken by such person as may be prescribed by rules of court, with the same consequences as if it had been entered into before the court.","['0.098*""court"" + 0.073*""may"" + 0.049*""recognizance"" + 0.049*""rules"" + 0.049*""taken""']"
" Requirements imposed on remand on bail7The court may when remanding a person on bail under this Schedule require the person to comply, before release on bail or later, with such requirements as appear to the court to be necessary to secure that the person does not interfere with witnesses or otherwise obstruct the course of justice.","['0.082*""person"" + 0.061*""bail"" + 0.061*""requirements"" + 0.061*""court"" + 0.041*""justice""']"
 ,[]
