Text,Topics
"Commencement InformationI373Sch. 14 para. 9 in force at 1.4.2006 for S. by S.S.I. 2006/166, art. 2(1)(e)10E+WIn section 121 for “under section 114(2), 115(4) or (10), 116(2), 122(1) or (2) or 125” substitute “ in relation to the making of regulations or orders ”.Commencement InformationI374Sch. 14 para. 10 in force at 1.4.2006 for S. by S.S.I. 2006/166, art. 2(1)(e)I375Sch. 14 para. 10 in force at 6.4.2006 for E.W. by S.I. 2006/378, art. 7(c)11E+WIn section 122(3) and (4)(b) for “113 or 115” substitute “ 113A or 113B ”.Commencement InformationI376Sch. 14 para. 11 in force at 1.4.2006 for S. by S.S.I. 2006/166, art. 2(1)(e)I377Sch. 14 para. 11 in force at 6.4.2006 for E.W. by S.I. 2006/378, art. 7(c)I378Sch. 14 para. 11 in force at 3.12.2007 for N.I. by S.I. 2007/3341, art. 2(d)12E+WIn section 124—(a)in subsections (1), (2), (3), (4) and (6) for “113 or 115” substitute “ 113A or 113B ”;(b)in subsection (5) for “115(8)” substitute “ 113B(5) ”;(c)in subsection (6)(e) for “113” substitute “ 113A ”.Commencement InformationI379Sch. 14 para. 12 in force at 1.4.2006 for S. by S.S.I. 2006/166, art. 2(1)(e)I380Sch. 14 para. 12 in force at 6.4.2006 for E.W. by S.I. 2006/378, art. 7(c)I381Sch. 14 para. 12 in force at 3.12.2007 for N.I. by S.I. 2007/3341, art. 2(d)Prospective13E+WIn section 124B—(a)in subsection (1) for “113” substitute “ 113A ”;(b)in subsection (3) for “113(5)” substitute “ 113A(6) ”.14E+WIn section 125, at the end add—“(6)If the power mentioned in subsection (1) is exercised by the Scottish Ministers, the reference in subsection (3) to each House of Parliament must be construed as a reference to the Scottish Parliament.”","['0.096*""para"" + 0.096*""art"" + 0.096*""force"" + 0.077*""substitute"" + 0.067*""subsection""']"
"Commencement InformationI382Sch. 14 para. 14 in force at 1.4.2006 for S. by S.S.I. 2006/166, art. 2(1)(e)I383Sch. 14 para. 14 in force at 6.4.2006 for E.W. by S.I. 2006/378, art. 7(c)I384Sch. 14 para. 14 in force at 3.12.2007 for N.I. by S.I. 2007/3341, art. 2(d)Section 171SCHEDULE 15E+W+SPrivate Security Industry Act 2001: Scottish extent1E+W+SThe Private Security Industry Act 2001 (c. 12) is amended as follows.Commencement InformationI385Sch. 15 para. 1 in force at 30.6.2006 for S. by S.S.I. 2006/381, art. 2(a)(i)I386Sch. 15 para. 1 in force at 6.7.2006 for E.W. by S.S.I. 2006/381, art. 2(b)(i)2E+W+SIn section 2 (directions etc. by the Secretary of State)—(a)in subsection (2), the existing words “shall consult the Authority” become paragraph (a) and after that paragraph add “and (b)where any of those directions relates wholly or mainly to the exercise of the Authority's activities in or as regards Scotland, shall obtain the consent of the Scottish Ministers.”; and","['0.064*""art"" + 0.064*""force"" + 0.064*""para"" + 0.032*""paragraph"" + 0.032*""act""']"
"(b)in subsection (3), the existing words “the Secretary of State with such information about its activities as he may request” become paragraph (a) and after that paragraph add “and (b)the Scottish Ministers with such information about its activities in or as regards Scotland as they may request.”","['0.075*""paragraph"" + 0.075*""information"" + 0.075*""b"" + 0.075*""request"" + 0.075*""may""']"
"Commencement InformationI387Sch. 15 para. 2 in force at 30.6.2006 for S. by S.S.I. 2006/381, art. 2(a)(i)I388Sch. 15 para. 2 in force at 6.7.2006 for E.W. by S.S.I. 2006/381, art. 2(b)(i)3E+W+SAfter section 2 insert—“2AAuthority to be treated as cross-border public authority etc. for certain purposesFor the purposes of—","['0.103*""art"" + 0.103*""para"" + 0.103*""force"" + 0.069*""purposes"" + 0.069*""public""']"
(a)section 5(5B) of the Parliamentary Commissioner Act 1967 (restriction on investigatory powers of Parliamentary Commissioner for Administration);,"['0.167*""commissioner"" + 0.167*""parliamentary"" + 0.111*""section"" + 0.111*""act"" + 0.111*""administration""']"
(b)section 23(2)(b) of the Scotland Act 1998 (power of Scottish Parliament to require persons outside Scotland to give evidence or produce documents);,"['0.100*""b"" + 0.100*""scotland"" + 0.067*""act"" + 0.067*""produce"" + 0.067*""persons""']"
(c)section 70(6) of that Act of 1998 (accounts prepared by cross-border authorities);,"['0.167*""accounts"" + 0.167*""c"" + 0.167*""prepared"" + 0.167*""section"" + 0.167*""authorities""']"
(d)section 91(3)(d) of that Act of 1998 (provision for investigation of certain complaints); and,"['0.167*""certain"" + 0.167*""section"" + 0.167*""act"" + 0.167*""complaints"" + 0.167*""provision""']"
"(e)section 7(5) of the Scottish Public Services Ombudsman Act 2002 (restriction on investigatory powers of ombudsman),","['0.143*""ombudsman"" + 0.095*""e"" + 0.095*""public"" + 0.095*""restriction"" + 0.095*""powers""']"
the Authority is to be treated as a cross-border public authority within the meaning of that Act of 1998.”,"['0.231*""authority"" + 0.154*""act"" + 0.154*""meaning"" + 0.154*""public"" + 0.154*""treated""']"
"Commencement InformationI389Sch. 15 para. 3 in force at 30.6.2006 for S. by S.S.I. 2006/381, art. 2(a)(i)I390Sch. 15 para. 3 in force at 6.7.2006 for E.W. by S.S.I. 2006/381, art. 2(b)(i)4E+W+SIn section 3 (conduct prohibited without a licence), after subsection (3) insert—“(3A)In the application of this Act to Scotland—","['0.103*""art"" + 0.103*""force"" + 0.103*""para"" + 0.069*""act"" + 0.069*""application""']"
(a)the reference in subsection (3) to the Secretary of State must be construed as a reference to the Scottish Ministers; but,"['0.176*""reference"" + 0.118*""scottish"" + 0.118*""ministers"" + 0.118*""subsection"" + 0.118*""must""']"
(b)before making any order under subsection (3) the Scottish Ministers are to consult the Secretary of State.”,"['0.111*""consult"" + 0.111*""scottish"" + 0.111*""ministers"" + 0.111*""order"" + 0.111*""b""']"
"Commencement InformationI391Sch. 15 para. 4 in force at 30.6.2006 for S. by S.S.I. 2006/381, art. 2(a)(i)I392Sch. 15 para. 4 in force at 6.7.2006 for E.W. by S.S.I. 2006/381, art. 2(b)(i)5E+W+SIn section 7 (licensing criteria), after subsection (5) insert—“(5A)Before giving approval under subsection (5), the Secretary of State shall consult the Scottish Ministers.”","['0.079*""art"" + 0.079*""para"" + 0.079*""force"" + 0.079*""subsection"" + 0.053*""scottish""']"
"Commencement InformationI393Sch. 15 para. 5 in force at 30.6.2006 for S. by S.S.I. 2006/381, art. 2(a)(i)I394Sch. 15 para. 5 in force at 6.7.2006 for E.W. by S.S.I. 2006/381, art. 2(b)(i)6E+W+SIn section 11 (appeals in licensing matters)—(a)in subsection (1), after “court” insert “ (in Scotland, to the sheriff) ”;(b)in subsection (4), the existing words from “a magistrates'” to “Crown Court” become paragraph (a) and after that paragraph insert “or (b)the sheriff makes a decision on an appeal under that subsection, an appeal to the Sheriff Principal,”; and","['0.066*""subsection"" + 0.066*""sheriff"" + 0.066*""b"" + 0.049*""art"" + 0.049*""insert""']"
"(c)in subsection (6)(d), the existing words from “the appropriate” to the end become sub-paragraph (i) and after that sub-paragraph add “or (ii)the sheriff or the Sheriff Principal may direct pending an appeal from a determination made on an appeal to the sheriff.”","['0.108*""sheriff"" + 0.081*""appeal"" + 0.054*""principal"" + 0.054*""become"" + 0.054*""c""']"
"Commencement InformationI395Sch. 15 para. 6 in force at 30.6.2006 for S. by S.S.I. 2006/381, art. 2(a)(i)I396Sch. 15 para. 6 in force at 6.7.2006 for E.W. by S.S.I. 2006/381, art. 2(b)(i)7E+W+SIn section 13 (licensing at local authority level), at the end add—“(8)This section does not apply to Scotland.”","['0.100*""para"" + 0.100*""force"" + 0.100*""section"" + 0.100*""art"" + 0.067*""local""']"
"Commencement InformationI397Sch. 15 para. 7 in force at 6.7.2006 for E.W. by S.S.I. 2006/381, art. 2(b)(i)8E+W+SIn section 15(1) (duty to secure arrangements are in force for granting certain approvals), at the end of paragraph (a) add “ or in Scotland ”.Commencement InformationI398Sch. 15 para. 8 in force at 30.6.2006 for S. by S.S.I. 2006/381, art. 2(a)(i)I399Sch. 15 para. 8 in force at 6.7.2006 for specified purposes for E.W. by S.S.I. 2006/381, art. 2(b)(ii)I400Sch. 15 para. 8 in force at 6.4.2007 for E.W. in so far as not already in force by S.S.I. 2007/241, art. 2(a)9E+W+SIn section 18 (appeals relating to approvals)—(a)in subsection (1), after “court” insert “ (in Scotland, to the sheriff) ”;(b)in subsection (4), the existing words from “a magistrates'” to “Crown Court” become paragraph (a) and after that paragraph insert “or (b)the sheriff makes a decision on an appeal under that subsection, an appeal to the Sheriff Principal,”; and","['0.071*""force"" + 0.051*""art"" + 0.051*""b"" + 0.051*""para"" + 0.041*""paragraph""']"
"(c)in subsection (5)(d), the existing words from “the appropriate” to the end become sub-paragraph (i) and after that sub-paragraph add “or (ii)the sheriff or the Sheriff Principal may direct pending an appeal from a determination made on an appeal to the sheriff.”","['0.108*""sheriff"" + 0.081*""appeal"" + 0.054*""principal"" + 0.054*""subsection"" + 0.054*""pending""']"
"Commencement InformationI401Sch. 15 para. 9 in force at 30.6.2006 for S. by S.S.I. 2006/381, art. 2(a)(i)I402Sch. 15 para. 9 in force at 6.4.2007 for E.W. by S.S.I. 2007/241, art. 2(a)10E+W+SIn section 23 (criminal liability of directors etc.), the existing words become subsection (1) and after that subsection add—“(2)Where an offence under any provision of this Act is committed by a Scottish partnership and is proved to have been committed with the consent or connivance of, or to be attributable to any neglect on the part of—","['0.055*""para"" + 0.055*""committed"" + 0.055*""art"" + 0.055*""subsection"" + 0.055*""force""']"
(a)a partner; or,"['1.000*""partner""']"
"(b)any person who was purporting to be a partner,","['0.250*""person"" + 0.250*""purporting"" + 0.250*""partner"" + 0.250*""b""']"
he (as well as the partnership) shall be guilty of that offence and liable to be proceeded against and punished accordingly.”,"['0.111*""punished"" + 0.111*""accordingly"" + 0.111*""liable"" + 0.111*""offence"" + 0.111*""guilty""']"
"Commencement InformationI403Sch. 15 para. 10 in force at 30.6.2006 for S. by S.S.I. 2006/381, art. 2(a)(i)I404Sch. 15 para. 10 in force at 6.7.2006 for E.W. by S.S.I. 2006/381, art. 2(b)(i)11E+W+SIn section 24 (consultation with Security Industry Authority before making orders or regulations etc.)—(a)after subsection (1) insert—“(1A)But in Scotland “prescribed” in paragraph 8(3)(d) of Schedule 2 to this Act includes prescribed by regulations made by the Scottish Ministers.”;","['0.059*""para"" + 0.059*""regulations"" + 0.059*""art"" + 0.059*""force"" + 0.059*""prescribed""']"
"(b)in subsection (2), after “Secretary of State” insert “ or the Scottish Ministers ”;(c)in subsection (3), after paragraph (b) insert “or (c)an order or regulations made by the Scottish Ministers,”;","['0.100*""b"" + 0.100*""ministers"" + 0.100*""insert"" + 0.100*""scottish"" + 0.100*""subsection""']"
"(d)after subsection (3) insert—“(3A)A statutory instrument containing an order or regulations made by the Scottish Ministers, other than an order under section 26(2), shall be subject to annulment in pursuance of a resolution of the Scottish Parliament.”;","['0.094*""order"" + 0.094*""scottish"" + 0.063*""regulations"" + 0.063*""subject"" + 0.063*""subsection""']"
"(e)in subsection (4), after “consult” insert “ the Scottish Ministers (except where the order is made by virtue of section 3(2)(j)) and ”; and(f)in subsection (5)(b), at the end add “ (or where the order is, or regulations are, made by the Scottish Ministers, as the Scottish Ministers think fit) ”.Commencement InformationI405Sch. 15 para. 11 in force at 30.6.2006 for S. by S.S.I. 2006/381, art. 2(a)(i)I406Sch. 15 para. 11 in force at 6.7.2006 for E.W. by S.S.I. 2006/381, art. 2(b)(i)12E+W+SIn section 26 (short title, commencement and extent)—(a)after subsection (2) insert—“(2A)In the application of this Act to Scotland—","['0.058*""subsection"" + 0.058*""scottish"" + 0.058*""ministers"" + 0.043*""made"" + 0.043*""force""']"
(a)the reference in subsection (2) to the Secretary of State must be construed as a reference to the Scottish Ministers; but,"['0.176*""reference"" + 0.118*""scottish"" + 0.118*""subsection"" + 0.118*""secretary"" + 0.118*""state""']"
(b)before making any order under subsection (2) the Scottish Ministers are to consult the Secretary of State.”; and,"['0.125*""order"" + 0.125*""b"" + 0.125*""making"" + 0.125*""ministers"" + 0.125*""subsection""']"
"(b)in subsection (4), after “Wales” insert “ and to Scotland ”.Commencement InformationI407Sch. 15 para. 12 in force at 30.6.2006 for S. by S.S.I. 2006/381, art. 2(a)(i)I408Sch. 15 para. 12 in force at 6.7.2006 for E.W. by S.S.I. 2006/381, art. 2(b)(i)13E+W+SIn Schedule 1 (the Security Industry Authority)—(a)in paragraph 1 (membership and chairman), at the end add—“(4)Before appointing the chairman, the Secretary of State shall consult the Scottish Ministers.”;","['0.061*""para"" + 0.061*""art"" + 0.061*""b"" + 0.061*""chairman"" + 0.061*""force""']"
"(b)in paragraph 3 (removal from office), the existing words become sub-paragraph (1) and after that sub-paragraph insert—“(2)Before removing a person from office as chairman of the Authority, the Secretary of State shall consult the Scottish Ministers.”;","['0.091*""office"" + 0.061*""removing"" + 0.061*""consult"" + 0.061*""existing"" + 0.061*""authority""']"
"(c)in paragraph 6 (staff etc.), after sub-paragraph (2) insert—“(2A)Before giving consent under sub-paragraph (2), the Secretary of State shall consult the Scottish Ministers.”;","['0.091*""paragraph"" + 0.091*""secretary"" + 0.091*""consent"" + 0.091*""c"" + 0.091*""shall""']"
"(d)in paragraph 14 (money), after sub-paragraph (1) insert—“(1A)The Scottish Ministers may make payments to the Authority out of the Scottish Consolidated Fund in relation to the exercise by the Authority of its functions in or as regards Scotland.”;","['0.100*""authority"" + 0.100*""scottish"" + 0.067*""make"" + 0.067*""money"" + 0.067*""relation""']"
"(e)in paragraph 16 (accounts)—(i)in sub-paragraph (3), after second “State” insert “ , to the Scottish Ministers ”; and(ii)after sub-paragraph (3) insert—“(3A)The Scottish Ministers shall present documents received by them under sub-paragraph (3) to the Scottish Parliament.”; and","['0.138*""scottish"" + 0.103*""ministers"" + 0.069*""received"" + 0.069*""documents"" + 0.069*""state""']"
"(f)in paragraph 17 (annual report)—(i)in sub-paragraph (1), after “State” insert “ and to the Scottish Ministers ”; and(ii)at the end add—“(3)The Scottish Ministers shall lay a copy of each such report before the Scottish Parliament.”","['0.125*""scottish"" + 0.094*""report"" + 0.094*""ministers"" + 0.063*""f"" + 0.063*""end""']"
"Commencement InformationI409Sch. 15 para. 13 in force at 30.6.2006 for S. by S.S.I. 2006/381, art. 2(a)(i)I410Sch. 15 para. 13 in force at 6.7.2006 for E.W. by S.S.I. 2006/381, art. 2(b)(i)14E+W+SIn Schedule 2 (activities liable to control under the Private Security Industry Act 2001 (c. 12))—(a)[F197in paragraph 3 (immobilisation of vehicles), at the end add—“(4)This paragraph does not apply to any activities carried out in Scotland.”;]","['0.070*""art"" + 0.070*""force"" + 0.070*""activities"" + 0.070*""paragraph"" + 0.070*""para""']"
"(b)in paragraph 4 (private investigations), after sub-paragraph (4) insert—“(4A)This paragraph does not apply to any activities of a person who is an advocate or solicitor in Scotland in the provision of legal services—","['0.120*""paragraph"" + 0.080*""person"" + 0.080*""private"" + 0.080*""scotland"" + 0.080*""activities""']"
(a)by him;,[]
(b)by any firm of which he is a partner or by which he is employed;,"['0.250*""partner"" + 0.250*""b"" + 0.250*""employed"" + 0.250*""firm""']"
(c)by any body corporate of which he is a director or member or by which he is employed.”;,"['0.200*""director"" + 0.200*""corporate"" + 0.200*""c"" + 0.200*""member"" + 0.200*""body""']"
"(c)after paragraph 4 insert—“Taking precognitionsE+W+S4A(1)This paragraph applies (subject to sub-paragraph (2)) to the taking, other than on behalf of the Crown, of a precognition for the purposes of, or in anticipation of—","['0.136*""paragraph"" + 0.136*""taking"" + 0.091*""applies"" + 0.091*""anticipation"" + 0.091*""behalf""']"
(a)criminal or civil proceedings in Scotland; or,"['0.250*""civil"" + 0.250*""criminal"" + 0.250*""proceedings"" + 0.250*""scotland""']"
(b)proceedings on an application under section 65(7) or (9) of the Children (Scotland) Act 1995.,"['0.143*""scotland"" + 0.143*""children"" + 0.143*""b"" + 0.143*""section"" + 0.143*""proceedings""']"
(2)This paragraph does not apply to any activities of a person who is an advocate or solicitor in Scotland.”;,"['0.167*""solicitor"" + 0.167*""person"" + 0.167*""paragraph"" + 0.167*""activities"" + 0.167*""apply""']"
"(d)in paragraph 8(2) (door supervisors etc. for public houses, clubs and comparable venues) after paragraph (e) add—“(f)any premises specified in a public house licence (within the meaning of the Licensing (Scotland) Act 1976) which is for the time being in force;","['0.065*""paragraph"" + 0.065*""public"" + 0.043*""etc"" + 0.043*""meaning"" + 0.043*""clubs""']"
(g)any premises specified in an hotel licence (within the meaning of that Act) which is for the time being in force;,"['0.100*""meaning"" + 0.100*""g"" + 0.100*""time"" + 0.100*""force"" + 0.100*""act""']"
(h)any premises specified in an entertainment licence (within the meaning of that Act) which is for the time being in force if they comprise a dance hall;,"['0.077*""act"" + 0.077*""specified"" + 0.077*""hall"" + 0.077*""entertainment"" + 0.077*""h""']"
(i)any premises comprised in a place to which an occasional licence granted under section 33(1) of that Act (occasional licence for premises other than licensed premises or clubs) to the holder of a public house licence or hotel licence extends;,"['0.139*""licence"" + 0.111*""premises"" + 0.083*""occasional"" + 0.056*""hotel"" + 0.056*""place""']"
(j)any premises comprised in a place to which an occasional permission granted under section 34(1) of that Act (occasional permission for sale of alcohol in the course of catering for events arising from or related to the activities of a voluntary organisation) extends;,"['0.071*""permission"" + 0.071*""occasional"" + 0.048*""catering"" + 0.048*""alcohol"" + 0.048*""comprised""']"
(k)any premises comprised in a place or class of place for the time being specified by resolution under section 9(5)(b) of the Civic Government (Scotland) Act 1982 (resolution specifying place or class of place falling to be licensed if to be used as place of public entertainment);,"['0.130*""place"" + 0.065*""class"" + 0.065*""resolution"" + 0.043*""b"" + 0.043*""falling""']"
"(l)any premises comprised in a place where an activity for the time being designated under section 44(1) of that Act (additional activities for which a licence is required) is carried on provided that, in the case of an activity designated under paragraph (a) of that section, the requisite resolution under section 9 of that Act has been obtained;”; and","['0.089*""section"" + 0.067*""designated"" + 0.067*""act"" + 0.067*""activity"" + 0.044*""premises""']"
"(e)after paragraph 9 add—“Taking precognitionsE+W+S10This paragraph applies to any activities which are activities of a security operative by virtue of paragraph 4A of this Schedule.”Textual AmendmentsF197Sch. 15 para. 14(a) repealed (E.W.) (1.10.2012) by Protection of Freedoms Act 2012 (c. 9), s. 120, Sch. 10 Pt. 3 (with s. 97); S.I. 2012/2075, art. 3(h)Commencement InformationI411Sch. 15 para. 14 in force at 30.6.2006 for S. by S.S.I. 2006/381, art. 2(a)(i)I412Sch. 15 para. 14 in force at 6.7.2006 for E.W. by S.S.I. 2006/381, art. 2(b)(i)Section 174SCHEDULE 16E+WRemaining minor and consequential amendments (search warrants)Incitement to Disaffection Act 1934 (c. 56)E+W1E+WIn section 2 of the Incitement to Disaffection Act 1934 (which makes provision about search warrants), in subsection (2), for “one month” substitute “ three months ”.Commencement InformationI413Sch. 16 para. 1 in force at 1.1.2006 by S.I. 2005/3495, art. 2(1)(s)Public Order Act 1936 (1 Edw. 8 & 1 Geo. 6 c. 6)E+W2E+WIn section 2 of the Public Order Act 1936 (prohibition of quasi-military organisations), in subsection (5), for “one month” substitute “ three months ”.Commencement InformationI414Sch. 16 para. 2 in force at 1.1.2006 by S.I. 2005/3495, art. 2(1)(s)Wireless Telegraphy Act 1949 (c. 54)E+WF1983E+W. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .Textual AmendmentsF198Sch. 16 para. 3 repealed (8.2.2007) by Wireless Telegraphy Act 2006 (c. 36), s. 126(2), Sch. 9 Pt. 1 (with Sch. 8 Pt. 1)Licensing Act 1964 (c. 26)E+W4E+WUntil their repeal by the Licensing Act 2003 (c. 17), the following provisions of the Licensing Act 1964 have effect as if for “one month” there were substituted “ three months ”section 54 (search warrants relating to clubs),","['0.069*""act"" + 0.044*""para"" + 0.037*""art"" + 0.031*""section"" + 0.031*""force""']"
"section 85(1) (search warrants relating to parties organised for gain),","['0.143*""search"" + 0.143*""relating"" + 0.143*""gain"" + 0.143*""parties"" + 0.143*""organised""']"
section 187(1) (search warrants relating to sale of alcohol).,"['0.167*""warrants"" + 0.167*""sale"" + 0.167*""alcohol"" + 0.167*""relating"" + 0.167*""search""']"
"Commencement InformationI415Sch. 16 para. 4 in force at 1.1.2006 by S.I. 2005/3495, art. 2(1)(s)Biological Weapons Act 1974 (c. 6)E+W5E+WIn section 4 of the Biological Weapons Act 1974 (powers to search etc.), in subsection (1)(a), for “one month” substitute “ three months ”.Commencement InformationI416Sch. 16 para. 5 in force at 1.1.2006 by S.I. 2005/3495, art. 2(1)(s)Copyright, Designs and Patents Act 1988 (c. 48)E+W6(1)The Copyright, Designs and Patents Act 1988 is amended as follows.E+W(2)In section 109 (search warrants), in subsection (3)(b), for “28 days” substitute “ three months ”.(3)In section 200 (search warrants), in subsection (3)(b), for “28 days” substitute “ three months ”.(4)In section 297B (search warrants), in subsection (3)(b), for “28 days” substitute “ three months ”.Commencement InformationI417Sch. 16 para. 6 in force at 1.1.2006 by S.I. 2005/3495, art. 2(1)(s)Computer Misuse Act 1990 (c. 18)E+WF1997E+W. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .Textual AmendmentsF199Sch. 16 para. 7 repealed (1.10.2008) by Police and Justice Act 2006 (c. 48), s. 53(1), Sch. 15 Pt. 4; S.I. 2008/2503, art. 2(d)Trade Marks Act 1994 (c. 26)E+W8E+WIn section 92A of the Trade Marks Act 1994 (search warrants), in subsection (3)(b), for “28 days” substitute “ three months ”.Commencement InformationI418Sch. 16 para. 8 in force at 1.1.2006 by S.I. 2005/3495, art. 2(1)(s)Section 174SCHEDULE 17E+WRepeals and revocations Part 1 E+WRepeals coming into force on Royal AssentShort title and chapterExtent of repealPolice Reform Act 2002 (c. 30)Section 95.","['0.068*""act"" + 0.055*""section"" + 0.041*""months"" + 0.041*""force"" + 0.041*""search""']"
"In Schedule 8, the reference to section 5 of the Police (Health and Safety) Act 1997 (c. 42).","['0.143*""police"" + 0.143*""health"" + 0.143*""schedule"" + 0.143*""reference"" + 0.143*""act""']"
"Part 2E+WOther repeals and revocationsCommencement InformationI419Sch. 17 Pt. 2 in force at 1.7.2005 for specified purposes by S.I. 2005/1521, art. 3(1)(ee)I420Sch. 17 Pt. 2 in force at 1.1.2006 for specified purposes by S.I. 2005/3495, art. 2(1)(t)I421Sch. 17 Pt. 2 in force at 1.4.2006 for specified purposes for S. by S.S.I. 2006/166, art. 2(1)(d)I422Sch. 17 Pt. 2 in force at 1.4.2006 for specified purposes by S.I. 2006/378, art. 4(1), Sch. para. 13 (with art. 4(2)-(7))I423Sch. 17 Pt. 2 in force at 6.4.2006 for specified purposes for E.W. by S.I. 2006/378, art. 7(f)I424Sch. 17 Pt. 2 in force at 8.5.2006 for specified purposes by S.I. 2006/1085, art. 2(d)I425Sch. 17 Pt. 2 in force at 1.4.2008 for specified purposes for N.I. by S.I. 2008/697, art. 2(f)Short title and chapter or title and numberExtent of repeal or revocationUnlawful Drilling Act 1819 (60 Geo. 3 & 1 Geo. 4 c. 1)In section 2, the words “, or for any other person acting in their aid or assistance,”.Vagrancy Act 1824 (c. 83)Section 6.Railway Regulation Act 1842 (c. 55)Section 17.Companies Clauses Consolidation Act 1845 (c. 16)In section 156, the words “, and all persons called by him to his assistance,”.Railways Clauses Consolidation Act 1845 (c. 20)Sections 104 and 154.Licensing Act 1872 (c. 94)In section 12, the words “may be apprehended, and”.Public Stores Act 1875 (c. 25)Section 12(1).London County Council (General Powers) Act 1894 (c. ccxii)In section 7, the words “and any person called to the assistance of such constable or person authorised”.London County Council (General Powers) Act 1900 (c. cclxviii)In section 27, the words “and any person called to the assistance of such constable or officer”.Licensing Act 1902 (c. 28)In section 1, the words “apprehended and”.","['0.068*""act"" + 0.062*""section"" + 0.056*""art"" + 0.049*""force"" + 0.049*""specified""']"
"In section 2(1), the words “may be apprehended, and”.","['0.250*""section"" + 0.250*""words"" + 0.250*""apprehended"" + 0.250*""may""']"
"Protection of Animals Act 1911 (c. 27)Section 12(1).Official Secrets Act 1911 (c. 28)Section 6.Public Order Act 1936 (1 Edw. 8 & 1 Geo. 6 c. 6)Section 7(3).Army Act 1955 (3 & 4 Eliz. 2 c. 18)Section 83BC(2)(k).Air Force Act 1955 (3 & 4 Eliz. 2 c. 19)Section 83BC(2)(k).Naval Discipline Act 1957 (c. 53)Section 52IJ(2)(k).Public Records Act 1958 (c. 51)In Schedule 1, in Part 2 of the Table at the end of paragraph 3, the entries relating to the Service Authorities for the National Crime Squad and the National Criminal Intelligence Service.Street Offences Act 1959 (c. 57)Section 1(3).Trustee Investments Act 1961 (c. 62)In section 11(4), in paragraph (a), the words “, the Service Authority for the National Crime Squad”, and paragraph (e).","['0.112*""act"" + 0.101*""section"" + 0.045*""k"" + 0.045*""paragraph"" + 0.045*""national""']"
"In Part 2 of Schedule 1, paragraph 9(da).","['0.250*""da"" + 0.250*""paragraph"" + 0.250*""part"" + 0.250*""schedule""']"
"Parliamentary Commissioner Act 1967 (c. 13)In Schedule 2, the entries relating to the Service Authorities for the National Crime Squad and the National Criminal Intelligence Service.Police (Scotland) Act 1967 (c. 77)In section 33, in subsections (3) and (4), the words “and the National Criminal Intelligence Service”.","['0.100*""national"" + 0.075*""act"" + 0.075*""intelligence"" + 0.075*""criminal"" + 0.075*""service""']"
Section 38A(1)(ba).,"['0.500*""ba"" + 0.500*""section""']"
"In section 41(4)(a), the words “or by a member of the National Criminal Intelligence Service or of the National Crime Squad”.","['0.158*""national"" + 0.105*""words"" + 0.105*""crime"" + 0.105*""intelligence"" + 0.105*""member""']"
"Criminal Justice Act 1967 (c. 80)In section 91(1), the words “may be arrested without warrant by any person and”.Leasehold Reform Act 1967 (c. 88)Section 28(5)(bc).Ministry of Housing and Local Government Provisional Order Confirmation (Greater London Parks and Open Spaces) Act 1967 (c. xxix)In Article 19 of the Order set out in the Schedule, the words “and any person called to the assistance of such constable or officer”.Theft Act 1968 (c. 60)Section 25(4).Port of London Act 1968 (c. xxxii)In section 2, the definition of “arrestable offence”.","['0.074*""act"" + 0.062*""section"" + 0.037*""london"" + 0.037*""order"" + 0.037*""person""']"
Section 170.,"['1.000*""section""']"
"Employment Agencies Act 1973 (c. 35)In section 13(7)(f), the words “, the Service Authority for the National Criminal Intelligence Service, the Service Authority for the National Crime Squad”.House of Commons Disqualification Act 1975 (c. 24)Section 1(1)(da).","['0.105*""service"" + 0.079*""national"" + 0.079*""section"" + 0.079*""authority"" + 0.079*""act""']"
"In Schedule 1, in Part 2, the entries relating to the Service Authorities for the National Crime Squad and the National Criminal Intelligence Service.","['0.125*""service"" + 0.125*""national"" + 0.083*""relating"" + 0.083*""intelligence"" + 0.083*""entries""']"
Northern Ireland Assembly Disqualification Act 1975 (c. 25)Section 1(1)(da).,"['0.143*""northern"" + 0.143*""section"" + 0.143*""act"" + 0.143*""da"" + 0.143*""ireland""']"
"In Schedule 1, in Part 2, the entries relating to the Service Authorities for the National Crime Squad and the National Criminal Intelligence Service.","['0.125*""national"" + 0.125*""service"" + 0.083*""crime"" + 0.083*""part"" + 0.083*""squad""']"
"Sex Discrimination Act 1975 (c. 65)In section 17(7), in the definition of “chief officer of police”, paragraph (aa), in the definition of “police authority”, paragraph (aa) and, in the definition of “police fund” the words from “, in relation to” (in the second place where they occur) to “the Police Act 1997”.Police Pensions Act 1976 (c. 35)In section 11(5), in paragraph (a) of the definition of “central service”, “(ca), (cb),”.Race Relations Act 1976 (c. 74)In section 76B, subsection (1) and, in subsection (2), the word “also”.","['0.075*""police"" + 0.075*""act"" + 0.075*""definition"" + 0.060*""paragraph"" + 0.060*""section""']"
"In Schedule 1A, in Part 1, paragraphs 59 and 60 and, in Part 3, the entry relating to the Director General of the National Crime Squad.","['0.143*""part"" + 0.095*""paragraphs"" + 0.095*""squad"" + 0.095*""relating"" + 0.095*""general""']"
Criminal Law Act 1977 (c. 45)Section 6(6).,"['0.250*""act"" + 0.250*""criminal"" + 0.250*""law"" + 0.250*""section""']"
Section 7(6).,"['1.000*""section""']"
